method,seed,episode,day,raw_dscr,dscr
TD3,739,81,38,2.120049588034426,1.060024794017213
TD3,739,81,39,279.5119348497613,139.75596742488065
TD3,739,81,40,23.248964497041417,11.624482248520708
TD3,739,81,41,2.7850729103242986,1.3925364551621493
TD3,739,81,42,137.69721787305792,68.84860893652896
TD3,739,81,43,143.40349504434008,71.70174752217004
TD3,739,81,44,2.155993185205096,1.077996592602548
TD3,739,81,45,243.54771241830068,121.77385620915034
TD3,739,81,46,2.6777962453664954,1.3388981226832477
TD3,739,81,47,173.55922795509017,86.77961397754508
TD3,739,81,48,167.58527760449158,83.79263880224579
TD3,739,81,49,160.44283555779398,80.22141777889699
TD3,739,81,50,2.21716030660353,1.108580153301765
TD3,739,81,51,1.4192724267852403,0.7096362133926202
TD3,739,81,52,163.1539113244846,81.5769556622423
TD3,739,81,53,184.68735942420153,92.34367971210077
TD3,739,81,54,148.18678317859096,74.09339158929548
TD3,739,81,55,144.3451630336876,72.1725815168438
TD3,739,81,56,2.275495786445981,1.1377478932229905
TD3,739,81,57,4.912633812376744,2.456316906188372
TD3,739,81,58,3.7524131071293483,1.8762065535646741
TD3,739,81,59,97.23151171043294,48.61575585521647
TD3,739,81,60,95.4834226147387,47.74171130736935
TD3,739,81,61,1.670633174673013,0.8353165873365065
TD3,739,81,62,99.56981727949467,49.784908639747336
TD3,739,81,63,9.473280513400953,4.736640256700476
TD3,739,81,64,23.517310178159953,11.758655089079976
TD3,739,81,65,30.228151647383804,15.114075823691902
TD3,739,81,66,2.264170503585093,1.1320852517925466
TD3,739,81,67,2.2354749494734603,1.1177374747367301
TD3,739,81,68,38.45126510738198,19.22563255369099
TD3,739,81,69,65.42551203736976,32.71275601868488
TD3,739,81,70,93.16619452313503,46.58309726156752
TD3,739,81,71,2.4309240298387618,1.2154620149193809
TD3,739,81,72,40.73462235649547,20.367311178247736
TD3,739,81,73,2.1063559150786273,1.0531779575393136
TD3,739,81,74,111.96731729459826,55.98365864729913
TD3,739,81,75,77.12279859109833,38.561399295549165
TD3,739,81,76,2.2269157751858777,1.1134578875929388
TD3,739,81,77,143.81329853001785,71.90664926500892
TD3,739,81,78,20.248570501642405,10.124285250821202
TD3,739,81,79,2.231182429176256,1.115591214588128
TD3,739,81,80,105.68279676081374,52.84139838040687
TD3,739,81,81,2.2389175233525394,1.1194587616762697
TD3,739,81,82,150.29961636828645,75.14980818414323
TD3,739,81,83,107.30737551478848,53.65368775739424
TD3,739,81,84,35.055824061760035,17.527912030880017
TD3,739,81,85,2.5851668299429496,1.2925834149714748
TD3,739,81,86,1.6673782321106432,0.8336891160553216
TD3,739,81,87,118.18068833652008,59.09034416826004
TD3,739,81,88,134.69437652811737,67.34718826405869
TD3,739,81,89,82.01591328413284,41.00795664206642
TD3,739,81,90,4.042773149386058,2.021386574693029
TD3,739,81,91,2.435720996308059,1.2178604981540295
TD3,739,81,92,18.216951869276777,9.108475934638388
TD3,739,81,93,6.715592703450612,3.357796351725306
TD3,739,81,94,4.531576967790468,2.265788483895234
TD3,739,81,95,4.1033311742142535,2.0516655871071268
TD3,739,81,96,2.2352040861903486,1.1176020430951743
TD3,739,81,97,44.98313192346424,22.49156596173212
TD3,739,81,98,107.38742677275509,53.693713386377546
TD3,739,81,99,106.28462906093424,53.14231453046712
TD3,739,82,6,13.211218568665373,6.605609284332687
TD3,739,82,7,127.93013100436681,63.96506550218341
TD3,739,82,8,21.295414012738853,10.647707006369426
TD3,739,82,9,9.995242791669085,4.997621395834543
TD3,739,82,10,5.031996587030717,2.5159982935153584
TD3,739,82,11,2.361213516545966,1.180606758272983
TD3,739,82,12,4.48913176660867,2.244565883304335
TD3,739,82,13,7.372391901830991,3.6861959509154953
TD3,739,82,14,5.729639799709257,2.8648198998546284
TD3,739,82,15,4.2045686049283715,2.1022843024641857
TD3,739,82,16,4.687014973282226,2.343507486641113
TD3,739,82,17,4.021349015114496,2.010674507557248
TD3,739,82,18,3.424315148677125,1.7121575743385624
TD3,739,82,19,5.34448368194342,2.67224184097171
TD3,739,82,20,5.744903230934309,2.8724516154671544
TD3,739,82,21,4.452444922084901,2.2262224610424504
TD3,739,82,22,4.1597193646613455,2.0798596823306728
TD3,739,82,23,4.293380080817684,2.146690040408842
TD3,739,82,24,4.4916657064946035,2.2458328532473018
TD3,739,82,25,5.155447714464621,2.5777238572323107
TD3,739,82,26,5.505683622888492,2.752841811444246
TD3,739,82,27,5.321509952416057,2.6607549762080285
TD3,739,82,28,5.5898602743238035,2.7949301371619018
TD3,739,82,29,4.9581490258030545,2.4790745129015272
TD3,739,82,30,4.508843028451483,2.2544215142257413
TD3,739,82,31,5.403210854283697,2.7016054271418484
TD3,739,82,32,4.951653403127449,2.4758267015637245
TD3,739,82,33,6.148435320030633,3.0742176600153166
TD3,739,82,34,4.142323371192345,2.0711616855961723
TD3,739,82,35,118.44999999999999,59.224999999999994
TD3,739,82,36,3.170791000234718,1.585395500117359
TD3,739,82,37,152.46717687074835,76.23358843537417
TD3,739,82,38,2.120049588034426,1.060024794017213
TD3,739,82,39,279.5119348497613,139.75596742488065
TD3,739,82,40,23.248964497041417,11.624482248520708
TD3,739,82,41,2.7850729103242986,1.3925364551621493
TD3,739,82,42,137.69721787305792,68.84860893652896
TD3,739,82,43,143.40349504434008,71.70174752217004
TD3,739,82,44,2.155993185205096,1.077996592602548
TD3,739,82,45,243.54771241830068,121.77385620915034
TD3,739,82,46,2.6777962453664954,1.3388981226832477
TD3,739,82,47,173.55922795509017,86.77961397754508
TD3,739,82,48,167.58527760449158,83.79263880224579
TD3,739,82,49,160.44283555779398,80.22141777889699
TD3,739,82,50,2.21716030660353,1.108580153301765
TD3,739,82,51,1.4192724267852403,0.7096362133926202
TD3,739,82,52,163.1539113244846,81.5769556622423
TD3,739,82,53,184.68735942420153,92.34367971210077
TD3,739,82,54,148.18678317859096,74.09339158929548
TD3,739,82,55,144.3451630336876,72.1725815168438
TD3,739,82,56,2.275495786445981,1.1377478932229905
TD3,739,82,57,4.912633812376744,2.456316906188372
TD3,739,82,58,3.7524131071293483,1.8762065535646741
TD3,739,82,59,97.23151171043294,48.61575585521647
TD3,739,82,60,95.4834226147387,47.74171130736935
TD3,739,82,61,1.670633174673013,0.8353165873365065
TD3,739,82,62,99.56981727949467,49.784908639747336
TD3,739,82,63,9.473280513400953,4.736640256700476
TD3,739,82,64,23.517310178159953,11.758655089079976
TD3,739,82,65,30.228151647383804,15.114075823691902
TD3,739,82,66,2.264170503585093,1.1320852517925466
TD3,739,82,67,2.2354749494734603,1.1177374747367301
TD3,739,82,68,38.45126510738198,19.22563255369099
TD3,739,82,69,65.42551203736976,32.71275601868488
TD3,739,82,70,93.16619452313503,46.58309726156752
TD3,739,82,71,2.4309240298387618,1.2154620149193809
TD3,739,82,72,40.73462235649547,20.367311178247736
TD3,739,82,73,2.1063559150786273,1.0531779575393136
TD3,739,82,74,111.96731729459826,55.98365864729913
TD3,739,82,75,77.12279859109833,38.561399295549165
TD3,739,82,76,2.2269157751858777,1.1134578875929388
TD3,739,82,77,143.81329853001785,71.90664926500892
TD3,739,82,78,20.248570501642405,10.124285250821202
TD3,739,82,79,2.231182429176256,1.115591214588128
TD3,739,82,80,105.68279676081374,52.84139838040687
TD3,739,82,81,2.2389175233525394,1.1194587616762697
TD3,739,82,82,150.29961636828645,75.14980818414323
TD3,739,82,83,107.30737551478848,53.65368775739424
TD3,739,82,84,35.055824061760035,17.527912030880017
TD3,739,82,85,2.5851668299429496,1.2925834149714748
TD3,739,82,86,1.6673782321106432,0.8336891160553216
TD3,739,82,87,118.18068833652008,59.09034416826004
TD3,739,82,88,134.69437652811737,67.34718826405869
TD3,739,82,89,82.01591328413284,41.00795664206642
TD3,739,82,90,4.042773149386058,2.021386574693029
TD3,739,82,91,2.435720996308059,1.2178604981540295
TD3,739,82,92,18.216951869276777,9.108475934638388
TD3,739,82,93,6.715592703450612,3.357796351725306
TD3,739,82,94,4.531576967790468,2.265788483895234
TD3,739,82,95,4.1033311742142535,2.0516655871071268
TD3,739,82,96,2.2352040861903486,1.1176020430951743
TD3,739,82,97,44.98313192346424,22.49156596173212
TD3,739,82,98,107.38742677275509,53.693713386377546
TD3,739,82,99,106.28462906093424,53.14231453046712
TD3,739,83,6,13.211218568665373,6.605609284332687
TD3,739,83,7,127.93013100436681,63.96506550218341
TD3,739,83,8,21.295414012738853,10.647707006369426
TD3,739,83,9,9.995242791669085,4.997621395834543
TD3,739,83,10,5.031996587030717,2.5159982935153584
TD3,739,83,11,2.361213516545966,1.180606758272983
TD3,739,83,12,4.48913176660867,2.244565883304335
TD3,739,83,13,7.372391901830991,3.6861959509154953
TD3,739,83,14,5.729639799709257,2.8648198998546284
TD3,739,83,15,4.2045686049283715,2.1022843024641857
TD3,739,83,16,4.687014973282226,2.343507486641113
TD3,739,83,17,4.021349015114496,2.010674507557248
TD3,739,83,18,3.424315148677125,1.7121575743385624
TD3,739,83,19,5.34448368194342,2.67224184097171
TD3,739,83,20,5.744903230934309,2.8724516154671544
TD3,739,83,21,4.452444922084901,2.2262224610424504
TD3,739,83,22,4.1597193646613455,2.0798596823306728
TD3,739,83,23,4.293380080817684,2.146690040408842
TD3,739,83,24,4.4916657064946035,2.2458328532473018
TD3,739,83,25,5.155447714464621,2.5777238572323107
TD3,739,83,26,5.505683622888492,2.752841811444246
TD3,739,83,27,5.321509952416057,2.6607549762080285
TD3,739,83,28,5.5898602743238035,2.7949301371619018
TD3,739,83,29,4.9581490258030545,2.4790745129015272
TD3,739,83,30,4.508843028451483,2.2544215142257413
TD3,739,83,31,5.403210854283697,2.7016054271418484
TD3,739,83,32,4.951653403127449,2.4758267015637245
TD3,739,83,33,6.148435320030633,3.0742176600153166
TD3,739,83,34,4.142323371192345,2.0711616855961723
TD3,739,83,35,118.44999999999999,59.224999999999994
TD3,739,83,36,3.170791000234718,1.585395500117359
TD3,739,83,37,152.46717687074835,76.23358843537417
TD3,739,83,38,2.120049588034426,1.060024794017213
TD3,739,83,39,279.5119348497613,139.75596742488065
TD3,739,83,40,23.248964497041417,11.624482248520708
TD3,739,83,41,2.7850729103242986,1.3925364551621493
TD3,739,83,42,137.69721787305792,68.84860893652896
TD3,739,83,43,143.40349504434008,71.70174752217004
TD3,739,83,44,2.155993185205096,1.077996592602548
TD3,739,83,45,243.54771241830068,121.77385620915034
TD3,739,83,46,2.6777962453664954,1.3388981226832477
TD3,739,83,47,173.55922795509017,86.77961397754508
TD3,739,83,48,167.58527760449158,83.79263880224579
TD3,739,83,49,160.44283555779398,80.22141777889699
TD3,739,83,50,2.21716030660353,1.108580153301765
TD3,739,83,51,1.4192724267852403,0.7096362133926202
TD3,739,83,52,163.1539113244846,81.5769556622423
TD3,739,83,53,184.68735942420153,92.34367971210077
TD3,739,83,54,148.18678317859096,74.09339158929548
TD3,739,83,55,144.3451630336876,72.1725815168438
TD3,739,83,56,2.275495786445981,1.1377478932229905
TD3,739,83,57,4.912633812376744,2.456316906188372
TD3,739,83,58,3.7524131071293483,1.8762065535646741
TD3,739,83,59,97.23151171043294,48.61575585521647
TD3,739,83,60,95.4834226147387,47.74171130736935
TD3,739,83,61,1.670633174673013,0.8353165873365065
TD3,739,83,62,99.56981727949467,49.784908639747336
TD3,739,83,63,9.473280513400953,4.736640256700476
TD3,739,83,64,23.517310178159953,11.758655089079976
TD3,739,83,65,30.228151647383804,15.114075823691902
TD3,739,83,66,2.264170503585093,1.1320852517925466
TD3,739,83,67,2.2354749494734603,1.1177374747367301
TD3,739,83,68,38.45126510738198,19.22563255369099
TD3,739,83,69,65.42551203736976,32.71275601868488
TD3,739,83,70,93.16619452313503,46.58309726156752
TD3,739,83,71,2.4309240298387618,1.2154620149193809
TD3,739,83,72,40.73462235649547,20.367311178247736
TD3,739,83,73,2.1063559150786273,1.0531779575393136
TD3,739,83,74,111.96731729459826,55.98365864729913
TD3,739,83,75,77.12279859109833,38.561399295549165
TD3,739,83,76,2.2269157751858777,1.1134578875929388
TD3,739,83,77,143.81329853001785,71.90664926500892
TD3,739,83,78,20.248570501642405,10.124285250821202
TD3,739,83,79,2.231182429176256,1.115591214588128
TD3,739,83,80,105.68279676081374,52.84139838040687
TD3,739,83,81,2.2389175233525394,1.1194587616762697
TD3,739,83,82,150.29961636828645,75.14980818414323
TD3,739,83,83,107.30737551478848,53.65368775739424
TD3,739,83,84,35.055824061760035,17.527912030880017
TD3,739,83,85,2.5851668299429496,1.2925834149714748
TD3,739,83,86,1.6673782321106432,0.8336891160553216
TD3,739,83,87,118.18068833652008,59.09034416826004
TD3,739,83,88,134.69437652811737,67.34718826405869
TD3,739,83,89,82.01591328413284,41.00795664206642
TD3,739,83,90,4.042773149386058,2.021386574693029
TD3,739,83,91,2.435720996308059,1.2178604981540295
TD3,739,83,92,18.216951869276777,9.108475934638388
TD3,739,83,93,6.715592703450612,3.357796351725306
TD3,739,83,94,4.531576967790468,2.265788483895234
TD3,739,83,95,4.1033311742142535,2.0516655871071268
TD3,739,83,96,2.2352040861903486,1.1176020430951743
TD3,739,83,97,44.98313192346424,22.49156596173212
TD3,739,83,98,107.38742677275509,53.693713386377546
TD3,739,83,99,106.28462906093424,53.14231453046712
TD3,739,84,6,13.211218568665373,6.605609284332687
TD3,739,84,7,127.93013100436681,63.96506550218341
TD3,739,84,8,21.295414012738853,10.647707006369426
TD3,739,84,9,9.995242791669085,4.997621395834543
TD3,739,84,10,5.031996587030717,2.5159982935153584
TD3,739,84,11,2.361213516545966,1.180606758272983
TD3,739,84,12,4.48913176660867,2.244565883304335
TD3,739,84,13,7.372391901830991,3.6861959509154953
TD3,739,84,14,5.729639799709257,2.8648198998546284
TD3,739,84,15,4.2045686049283715,2.1022843024641857
TD3,739,84,16,4.687014973282226,2.343507486641113
TD3,739,84,17,4.021349015114496,2.010674507557248
TD3,739,84,18,3.424315148677125,1.7121575743385624
TD3,739,84,19,5.34448368194342,2.67224184097171
TD3,739,84,20,5.744903230934309,2.8724516154671544
TD3,739,84,21,4.452444922084901,2.2262224610424504
TD3,739,84,22,4.1597193646613455,2.0798596823306728
TD3,739,84,23,4.293380080817684,2.146690040408842
TD3,739,84,24,4.4916657064946035,2.2458328532473018
TD3,739,84,25,5.155447714464621,2.5777238572323107
TD3,739,84,26,5.505683622888492,2.752841811444246
TD3,739,84,27,5.321509952416057,2.6607549762080285
TD3,739,84,28,5.5898602743238035,2.7949301371619018
TD3,739,84,29,4.9581490258030545,2.4790745129015272
TD3,739,84,30,4.508843028451483,2.2544215142257413
TD3,739,84,31,5.403210854283697,2.7016054271418484
TD3,739,84,32,4.951653403127449,2.4758267015637245
TD3,739,84,33,6.148435320030633,3.0742176600153166
TD3,739,84,34,4.142323371192345,2.0711616855961723
TD3,739,84,35,118.44999999999999,59.224999999999994
TD3,739,84,36,3.170791000234718,1.585395500117359
TD3,739,84,37,152.46717687074835,76.23358843537417
TD3,739,84,38,2.120049588034426,1.060024794017213
TD3,739,84,39,279.5119348497613,139.75596742488065
TD3,739,84,40,23.248964497041417,11.624482248520708
TD3,739,84,41,2.7850729103242986,1.3925364551621493
TD3,739,84,42,137.69721787305792,68.84860893652896
TD3,739,84,43,143.40349504434008,71.70174752217004
TD3,739,84,44,2.155993185205096,1.077996592602548
TD3,739,84,45,243.54771241830068,121.77385620915034
TD3,739,84,46,2.6777962453664954,1.3388981226832477
TD3,739,84,47,173.55922795509017,86.77961397754508
TD3,739,84,48,167.58527760449158,83.79263880224579
TD3,739,84,49,160.44283555779398,80.22141777889699
TD3,739,84,50,2.21716030660353,1.108580153301765
TD3,739,84,51,1.4192724267852403,0.7096362133926202
TD3,739,84,52,163.1539113244846,81.5769556622423
TD3,739,84,53,184.68735942420153,92.34367971210077
TD3,739,84,54,148.18678317859096,74.09339158929548
TD3,739,84,55,144.3451630336876,72.1725815168438
TD3,739,84,56,2.275495786445981,1.1377478932229905
TD3,739,84,57,4.912633812376744,2.456316906188372
TD3,739,84,58,3.7524131071293483,1.8762065535646741
TD3,739,84,59,97.23151171043294,48.61575585521647
TD3,739,84,60,95.4834226147387,47.74171130736935
TD3,739,84,61,1.670633174673013,0.8353165873365065
TD3,739,84,62,99.56981727949467,49.784908639747336
TD3,739,84,63,9.473280513400953,4.736640256700476
TD3,739,84,64,23.517310178159953,11.758655089079976
TD3,739,84,65,30.228151647383804,15.114075823691902
TD3,739,84,66,2.264170503585093,1.1320852517925466
TD3,739,84,67,2.2354749494734603,1.1177374747367301
TD3,739,84,68,38.45126510738198,19.22563255369099
TD3,739,84,69,65.42551203736976,32.71275601868488
TD3,739,84,70,93.16619452313503,46.58309726156752
TD3,739,84,71,2.4309240298387618,1.2154620149193809
TD3,739,84,72,40.73462235649547,20.367311178247736
TD3,739,84,73,2.1063559150786273,1.0531779575393136
TD3,739,84,74,111.96731729459826,55.98365864729913
TD3,739,84,75,77.12279859109833,38.561399295549165
TD3,739,84,76,2.2269157751858777,1.1134578875929388
TD3,739,84,77,143.81329853001785,71.90664926500892
TD3,739,84,78,20.248570501642405,10.124285250821202
TD3,739,84,79,2.231182429176256,1.115591214588128
TD3,739,84,80,105.68279676081374,52.84139838040687
TD3,739,84,81,2.2389175233525394,1.1194587616762697
TD3,739,84,82,150.29961636828645,75.14980818414323
TD3,739,84,83,107.30737551478848,53.65368775739424
TD3,739,84,84,35.055824061760035,17.527912030880017
TD3,739,84,85,2.5851668299429496,1.2925834149714748
TD3,739,84,86,1.6673782321106432,0.8336891160553216
TD3,739,84,87,118.18068833652008,59.09034416826004
TD3,739,84,88,134.69437652811737,67.34718826405869
TD3,739,84,89,82.01591328413284,41.00795664206642
TD3,739,84,90,4.042773149386058,2.021386574693029
TD3,739,84,91,2.435720996308059,1.2178604981540295
TD3,739,84,92,18.216951869276777,9.108475934638388
TD3,739,84,93,6.715592703450612,3.357796351725306
TD3,739,84,94,4.531576967790468,2.265788483895234
TD3,739,84,95,4.1033311742142535,2.0516655871071268
TD3,739,84,96,2.2352040861903486,1.1176020430951743
TD3,739,84,97,44.98313192346424,22.49156596173212
TD3,739,84,98,107.38742677275509,53.693713386377546
TD3,739,84,99,106.28462906093424,53.14231453046712
TD3,739,85,6,13.211218568665373,6.605609284332687
TD3,739,85,7,127.93013100436681,63.96506550218341
TD3,739,85,8,21.295414012738853,10.647707006369426
TD3,739,85,9,9.995242791669085,4.997621395834543
TD3,739,85,10,5.031996587030717,2.5159982935153584
TD3,739,85,11,2.361213516545966,1.180606758272983
TD3,739,85,12,4.48913176660867,2.244565883304335
TD3,739,85,13,7.372391901830991,3.6861959509154953
TD3,739,85,14,5.729639799709257,2.8648198998546284
TD3,739,85,15,4.2045686049283715,2.1022843024641857
TD3,739,85,16,4.687014973282226,2.343507486641113
TD3,739,85,17,4.021349015114496,2.010674507557248
TD3,739,85,18,3.424315148677125,1.7121575743385624
TD3,739,85,19,5.34448368194342,2.67224184097171
TD3,739,85,20,5.744903230934309,2.8724516154671544
TD3,739,85,21,4.452444922084901,2.2262224610424504
TD3,739,85,22,4.1597193646613455,2.0798596823306728
TD3,739,85,23,4.293380080817684,2.146690040408842
TD3,739,85,24,4.4916657064946035,2.2458328532473018
TD3,739,85,25,5.155447714464621,2.5777238572323107
TD3,739,85,26,5.505683622888492,2.752841811444246
TD3,739,85,27,5.321509952416057,2.6607549762080285
TD3,739,85,28,5.5898602743238035,2.7949301371619018
TD3,739,85,29,4.9581490258030545,2.4790745129015272
TD3,739,85,30,4.508843028451483,2.2544215142257413
TD3,739,85,31,5.403210854283697,2.7016054271418484
TD3,739,85,32,4.951653403127449,2.4758267015637245
TD3,739,85,33,6.148435320030633,3.0742176600153166
TD3,739,85,34,4.142323371192345,2.0711616855961723
TD3,739,85,35,118.44999999999999,59.224999999999994
TD3,739,85,36,3.170791000234718,1.585395500117359
TD3,739,85,37,152.46717687074835,76.23358843537417
TD3,739,85,38,2.120049588034426,1.060024794017213
TD3,739,85,39,279.5119348497613,139.75596742488065
TD3,739,85,40,23.248964497041417,11.624482248520708
TD3,739,85,41,2.7850729103242986,1.3925364551621493
TD3,739,85,42,137.69721787305792,68.84860893652896
TD3,739,85,43,143.40349504434008,71.70174752217004
TD3,739,85,44,2.155993185205096,1.077996592602548
TD3,739,85,45,243.54771241830068,121.77385620915034
TD3,739,85,46,2.6777962453664954,1.3388981226832477
TD3,739,85,47,173.55922795509017,86.77961397754508
TD3,739,85,48,167.58527760449158,83.79263880224579
TD3,739,85,49,160.44283555779398,80.22141777889699
TD3,739,85,50,2.21716030660353,1.108580153301765
TD3,739,85,51,1.4192724267852403,0.7096362133926202
TD3,739,85,52,163.1539113244846,81.5769556622423
TD3,739,85,53,184.68735942420153,92.34367971210077
TD3,739,85,54,148.18678317859096,74.09339158929548
TD3,739,85,55,144.3451630336876,72.1725815168438
TD3,739,85,56,2.275495786445981,1.1377478932229905
TD3,739,85,57,4.912633812376744,2.456316906188372
TD3,739,85,58,3.7524131071293483,1.8762065535646741
TD3,739,85,59,97.23151171043294,48.61575585521647
TD3,739,85,60,95.4834226147387,47.74171130736935
TD3,739,85,61,1.670633174673013,0.8353165873365065
TD3,739,85,62,99.56981727949467,49.784908639747336
TD3,739,85,63,9.473280513400953,4.736640256700476
TD3,739,85,64,23.517310178159953,11.758655089079976
TD3,739,85,65,30.228151647383804,15.114075823691902
TD3,739,85,66,2.264170503585093,1.1320852517925466
TD3,739,85,67,2.2354749494734603,1.1177374747367301
TD3,739,85,68,38.45126510738198,19.22563255369099
TD3,739,85,69,65.42551203736976,32.71275601868488
TD3,739,85,70,93.16619452313503,46.58309726156752
TD3,739,85,71,2.4309240298387618,1.2154620149193809
TD3,739,85,72,40.73462235649547,20.367311178247736
TD3,739,85,73,2.1063559150786273,1.0531779575393136
TD3,739,85,74,111.96731729459826,55.98365864729913
TD3,739,85,75,77.12279859109833,38.561399295549165
TD3,739,85,76,2.2269157751858777,1.1134578875929388
TD3,739,85,77,143.81329853001785,71.90664926500892
TD3,739,85,78,20.248570501642405,10.124285250821202
TD3,739,85,79,2.231182429176256,1.115591214588128
TD3,739,85,80,105.68279676081374,52.84139838040687
TD3,739,85,81,2.2389175233525394,1.1194587616762697
TD3,739,85,82,150.29961636828645,75.14980818414323
TD3,739,85,83,107.30737551478848,53.65368775739424
TD3,739,85,84,35.055824061760035,17.527912030880017
TD3,739,85,85,2.5851668299429496,1.2925834149714748
TD3,739,85,86,1.6673782321106432,0.8336891160553216
TD3,739,85,87,118.18068833652008,59.09034416826004
TD3,739,85,88,134.69437652811737,67.34718826405869
TD3,739,85,89,82.01591328413284,41.00795664206642
TD3,739,85,90,4.042773149386058,2.021386574693029
TD3,739,85,91,2.435720996308059,1.2178604981540295
TD3,739,85,92,18.216951869276777,9.108475934638388
TD3,739,85,93,6.715592703450612,3.357796351725306
TD3,739,85,94,4.531576967790468,2.265788483895234
TD3,739,85,95,4.1033311742142535,2.0516655871071268
TD3,739,85,96,2.2352040861903486,1.1176020430951743
TD3,739,85,97,44.98313192346424,22.49156596173212
TD3,739,85,98,107.38742677275509,53.693713386377546
TD3,739,85,99,106.28462906093424,53.14231453046712
TD3,739,86,6,13.211218568665373,6.605609284332687
TD3,739,86,7,127.93013100436681,63.96506550218341
TD3,739,86,8,21.295414012738853,10.647707006369426
TD3,739,86,9,9.995242791669085,4.997621395834543
TD3,739,86,10,5.031996587030717,2.5159982935153584
TD3,739,86,11,2.361213516545966,1.180606758272983
TD3,739,86,12,4.48913176660867,2.244565883304335
TD3,739,86,13,7.372391901830991,3.6861959509154953
TD3,739,86,14,5.729639799709257,2.8648198998546284
TD3,739,86,15,4.2045686049283715,2.1022843024641857
TD3,739,86,16,4.687014973282226,2.343507486641113
TD3,739,86,17,4.021349015114496,2.010674507557248
TD3,739,86,18,3.424315148677125,1.7121575743385624
TD3,739,86,19,5.34448368194342,2.67224184097171
TD3,739,86,20,5.744903230934309,2.8724516154671544
TD3,739,86,21,4.452444922084901,2.2262224610424504
TD3,739,86,22,4.1597193646613455,2.0798596823306728
TD3,739,86,23,4.293380080817684,2.146690040408842
TD3,739,86,24,4.4916657064946035,2.2458328532473018
TD3,739,86,25,5.155447714464621,2.5777238572323107
TD3,739,86,26,5.505683622888492,2.752841811444246
TD3,739,86,27,5.321509952416057,2.6607549762080285
TD3,739,86,28,5.5898602743238035,2.7949301371619018
TD3,739,86,29,4.9581490258030545,2.4790745129015272
TD3,739,86,30,4.508843028451483,2.2544215142257413
TD3,739,86,31,5.403210854283697,2.7016054271418484
TD3,739,86,32,4.951653403127449,2.4758267015637245
TD3,739,86,33,6.148435320030633,3.0742176600153166
TD3,739,86,34,4.142323371192345,2.0711616855961723
TD3,739,86,35,118.44999999999999,59.224999999999994
TD3,739,86,36,3.170791000234718,1.585395500117359
TD3,739,86,37,152.46717687074835,76.23358843537417
TD3,739,86,38,2.120049588034426,1.060024794017213
TD3,739,86,39,279.5119348497613,139.75596742488065
TD3,739,86,40,23.248964497041417,11.624482248520708
TD3,739,86,41,2.7850729103242986,1.3925364551621493
TD3,739,86,42,137.69721787305792,68.84860893652896
TD3,739,86,43,143.40349504434008,71.70174752217004
TD3,739,86,44,2.155993185205096,1.077996592602548
TD3,739,86,45,243.54771241830068,121.77385620915034
TD3,739,86,46,2.6777962453664954,1.3388981226832477
TD3,739,86,47,173.55922795509017,86.77961397754508
TD3,739,86,48,167.58527760449158,83.79263880224579
TD3,739,86,49,160.44283555779398,80.22141777889699
TD3,739,86,50,2.21716030660353,1.108580153301765
TD3,739,86,51,1.4192724267852403,0.7096362133926202
TD3,739,86,52,163.1539113244846,81.5769556622423
TD3,739,86,53,184.68735942420153,92.34367971210077
TD3,739,86,54,148.18678317859096,74.09339158929548
TD3,739,86,55,144.3451630336876,72.1725815168438
TD3,739,86,56,2.275495786445981,1.1377478932229905
TD3,739,86,57,4.912633812376744,2.456316906188372
TD3,739,86,58,3.7524131071293483,1.8762065535646741
TD3,739,86,59,97.23151171043294,48.61575585521647
TD3,739,86,60,95.4834226147387,47.74171130736935
TD3,739,86,61,1.670633174673013,0.8353165873365065
TD3,739,86,62,99.56981727949467,49.784908639747336
TD3,739,86,63,9.473280513400953,4.736640256700476
TD3,739,86,64,23.517310178159953,11.758655089079976
TD3,739,86,65,30.228151647383804,15.114075823691902
TD3,739,86,66,2.264170503585093,1.1320852517925466
TD3,739,86,67,2.2354749494734603,1.1177374747367301
TD3,739,86,68,38.45126510738198,19.22563255369099
TD3,739,86,69,65.42551203736976,32.71275601868488
TD3,739,86,70,93.16619452313503,46.58309726156752
TD3,739,86,71,2.4309240298387618,1.2154620149193809
TD3,739,86,72,40.73462235649547,20.367311178247736
TD3,739,86,73,2.1063559150786273,1.0531779575393136
TD3,739,86,74,111.96731729459826,55.98365864729913
TD3,739,86,75,77.12279859109833,38.561399295549165
TD3,739,86,76,2.2269157751858777,1.1134578875929388
TD3,739,86,77,143.81329853001785,71.90664926500892
TD3,739,86,78,20.248570501642405,10.124285250821202
TD3,739,86,79,2.231182429176256,1.115591214588128
TD3,739,86,80,105.68279676081374,52.84139838040687
TD3,739,86,81,2.2389175233525394,1.1194587616762697
TD3,739,86,82,150.29961636828645,75.14980818414323
TD3,739,86,83,107.30737551478848,53.65368775739424
TD3,739,86,84,35.055824061760035,17.527912030880017
TD3,739,86,85,2.5851668299429496,1.2925834149714748
TD3,739,86,86,1.6673782321106432,0.8336891160553216
TD3,739,86,87,118.18068833652008,59.09034416826004
TD3,739,86,88,134.69437652811737,67.34718826405869
TD3,739,86,89,82.01591328413284,41.00795664206642
TD3,739,86,90,4.042773149386058,2.021386574693029
TD3,739,86,91,2.435720996308059,1.2178604981540295
TD3,739,86,92,18.216951869276777,9.108475934638388
TD3,739,86,93,6.715592703450612,3.357796351725306
