run,seed,metric_id,step,value
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,1,6.78
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,2,6.58
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,3,7.51
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,4,10.39
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,5,11.39
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,6,13.78
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,7,14.4
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,8,14.18
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,9,19.26
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,10,41.02
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,11,77.27
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,12,88.75
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,13,94.41
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,14,99.0
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,15,95.0625
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,16,97.6
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,17,97.325
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,18,97.875
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,19,90.0
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,20,96.525
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,21,95.625
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,22,90.275
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,23,93.6875
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,24,94.125
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,25,91.575
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,26,92.3125
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,27,93.1625
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,28,95.3625
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,29,88.3625
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,30,93.5
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,31,94.3125
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,32,92.625
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,33,93.0125
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,34,93.15
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,35,94.3625
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,36,93.25
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,37,91.9625
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,38,94.0
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,39,91.9875
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,40,92.4375
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,41,93.325
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,42,92.8375
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,43,94.05
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,44,91.325
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,45,95.7625
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,46,93.1375
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,47,92.1
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,48,93.5125
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,49,90.0
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,50,93.45
run-20260612_235915-cfvkp9kcimzdwmvt30dka,191,survival,51,91.725
