algorithm,seed,episode,day,dscr,dscr_below_1,iqr_retained
GAIL+TD3,739,3,47,5.5270144839437485,0,1
GAIL+TD3,739,3,48,5.228443487920023,0,1
GAIL+TD3,739,3,49,6.411313226691341,0,1
GAIL+TD3,739,4,9,7.1125688443111095,0,1
GAIL+TD3,739,4,12,5.186373476685072,0,1
GAIL+TD3,739,4,16,5.8769686268214825,0,1
GAIL+TD3,739,4,18,7.13100626740947,0,1
GAIL+TD3,739,4,19,6.7871291499882265,0,1
GAIL+TD3,739,4,21,7.5073620862587775,0,1
GAIL+TD3,739,4,22,6.3273116552923865,0,1
GAIL+TD3,739,4,23,5.591213955841315,0,1
GAIL+TD3,739,4,24,6.800514800514798,0,1
GAIL+TD3,739,4,25,6.927503792683231,0,1
GAIL+TD3,739,4,26,7.92579272000695,0,1
GAIL+TD3,739,4,27,7.044731311918344,0,1
GAIL+TD3,739,4,28,6.57948131784828,0,1
GAIL+TD3,739,4,29,6.054305308104988,0,1
GAIL+TD3,739,4,30,6.573270600329152,0,1
GAIL+TD3,739,4,31,6.912689052637537,0,1
GAIL+TD3,739,4,32,7.330286698140423,0,1
GAIL+TD3,739,4,33,6.47675142708874,0,1
GAIL+TD3,739,4,34,6.710378075024263,0,1
GAIL+TD3,739,4,35,6.243236842420827,0,1
GAIL+TD3,739,4,36,6.368910739599038,0,1
GAIL+TD3,739,4,37,6.753967752828423,0,1
GAIL+TD3,739,4,38,6.706029230026612,0,1
GAIL+TD3,739,4,39,6.544564150596713,0,1
GAIL+TD3,739,4,40,6.263583442433268,0,1
GAIL+TD3,739,4,41,6.427505451381855,0,1
GAIL+TD3,739,4,42,6.36564822688674,0,1
GAIL+TD3,739,4,43,6.5330441096209215,0,1
GAIL+TD3,739,4,44,6.466531852469626,0,1
GAIL+TD3,739,4,45,6.438467763174953,0,1
GAIL+TD3,739,4,46,6.178361929811118,0,1
GAIL+TD3,739,4,47,5.5270144839437485,0,1
GAIL+TD3,739,4,48,5.228443487920023,0,1
GAIL+TD3,739,4,49,6.411313226691341,0,1
GAIL+TD3,739,5,9,7.1125688443111095,0,1
GAIL+TD3,739,5,12,5.186373476685072,0,1
GAIL+TD3,739,5,16,5.8769686268214825,0,1
GAIL+TD3,739,5,18,7.13100626740947,0,1
GAIL+TD3,739,5,19,6.7871291499882265,0,1
GAIL+TD3,739,5,21,7.5073620862587775,0,1
GAIL+TD3,739,5,22,6.3273116552923865,0,1
GAIL+TD3,739,5,23,5.591213955841315,0,1
GAIL+TD3,739,5,24,6.800514800514798,0,1
GAIL+TD3,739,5,25,6.927503792683231,0,1
GAIL+TD3,739,5,26,7.92579272000695,0,1
GAIL+TD3,739,5,27,7.044731311918344,0,1
GAIL+TD3,739,5,28,6.57948131784828,0,1
GAIL+TD3,739,5,29,6.054305308104988,0,1
GAIL+TD3,739,5,30,6.573270600329152,0,1
GAIL+TD3,739,5,31,6.912689052637537,0,1
GAIL+TD3,739,5,32,7.330286698140423,0,1
GAIL+TD3,739,5,33,6.47675142708874,0,1
GAIL+TD3,739,5,34,6.710378075024263,0,1
GAIL+TD3,739,5,35,6.243236842420827,0,1
GAIL+TD3,739,5,36,6.368910739599038,0,1
GAIL+TD3,739,5,37,6.753967752828423,0,1
GAIL+TD3,739,5,38,6.706029230026612,0,1
GAIL+TD3,739,5,39,6.544564150596713,0,1
GAIL+TD3,739,5,40,6.263583442433268,0,1
GAIL+TD3,739,5,41,6.427505451381855,0,1
GAIL+TD3,739,5,42,6.36564822688674,0,1
GAIL+TD3,739,5,43,6.5330441096209215,0,1
GAIL+TD3,739,5,44,6.466531852469626,0,1
GAIL+TD3,739,5,45,6.438467763174953,0,1
GAIL+TD3,739,5,46,6.178361929811118,0,1
GAIL+TD3,739,5,47,5.5270144839437485,0,1
GAIL+TD3,739,5,48,5.228443487920023,0,1
GAIL+TD3,739,5,49,6.411313226691341,0,1
GAIL+TD3,739,6,9,7.1125688443111095,0,1
GAIL+TD3,739,6,12,5.186373476685072,0,1
GAIL+TD3,739,6,16,5.8769686268214825,0,1
GAIL+TD3,739,6,18,7.13100626740947,0,1
GAIL+TD3,739,6,19,6.7871291499882265,0,1
GAIL+TD3,739,6,21,7.5073620862587775,0,1
GAIL+TD3,739,6,22,6.3273116552923865,0,1
GAIL+TD3,739,6,23,5.591213955841315,0,1
GAIL+TD3,739,6,24,6.800514800514798,0,1
GAIL+TD3,739,6,25,6.927503792683231,0,1
GAIL+TD3,739,6,26,7.92579272000695,0,1
GAIL+TD3,739,6,27,7.044731311918344,0,1
GAIL+TD3,739,6,28,6.57948131784828,0,1
GAIL+TD3,739,6,29,6.054305308104988,0,1
GAIL+TD3,739,6,30,6.573270600329152,0,1
GAIL+TD3,739,6,31,6.912689052637537,0,1
GAIL+TD3,739,6,32,7.330286698140423,0,1
GAIL+TD3,739,6,33,6.47675142708874,0,1
GAIL+TD3,739,6,34,6.710378075024263,0,1
GAIL+TD3,739,6,35,6.243236842420827,0,1
GAIL+TD3,739,6,36,6.368910739599038,0,1
GAIL+TD3,739,6,37,6.753967752828423,0,1
GAIL+TD3,739,6,38,6.706029230026612,0,1
GAIL+TD3,739,6,39,6.544564150596713,0,1
GAIL+TD3,739,6,40,6.263583442433268,0,1
GAIL+TD3,739,6,41,6.427505451381855,0,1
GAIL+TD3,739,6,42,6.36564822688674,0,1
GAIL+TD3,739,6,43,6.5330441096209215,0,1
GAIL+TD3,739,6,44,6.466531852469626,0,1
GAIL+TD3,739,6,45,6.438467763174953,0,1
GAIL+TD3,739,6,46,6.178361929811118,0,1
GAIL+TD3,739,6,47,5.5270144839437485,0,1
GAIL+TD3,739,6,48,5.228443487920023,0,1
GAIL+TD3,739,6,49,6.411313226691341,0,1
GAIL+TD3,739,7,9,7.1125688443111095,0,1
GAIL+TD3,739,7,12,5.186373476685072,0,1
GAIL+TD3,739,7,16,5.8769686268214825,0,1
GAIL+TD3,739,7,18,7.13100626740947,0,1
GAIL+TD3,739,7,19,6.7871291499882265,0,1
GAIL+TD3,739,7,21,7.5073620862587775,0,1
GAIL+TD3,739,7,22,6.3273116552923865,0,1
GAIL+TD3,739,7,23,5.591213955841315,0,1
GAIL+TD3,739,7,24,6.800514800514798,0,1
GAIL+TD3,739,7,25,6.927503792683231,0,1
GAIL+TD3,739,7,26,7.92579272000695,0,1
GAIL+TD3,739,7,27,7.044731311918344,0,1
GAIL+TD3,739,7,28,6.57948131784828,0,1
GAIL+TD3,739,7,29,6.054305308104988,0,1
GAIL+TD3,739,7,30,6.573270600329152,0,1
GAIL+TD3,739,7,31,6.912689052637537,0,1
GAIL+TD3,739,7,32,7.330286698140423,0,1
GAIL+TD3,739,7,33,6.47675142708874,0,1
GAIL+TD3,739,7,34,6.710378075024263,0,1
GAIL+TD3,739,7,35,6.243236842420827,0,1
GAIL+TD3,739,7,36,6.368910739599038,0,1
GAIL+TD3,739,7,37,6.753967752828423,0,1
GAIL+TD3,739,7,38,6.706029230026612,0,1
GAIL+TD3,739,7,39,6.544564150596713,0,1
GAIL+TD3,739,7,40,6.263583442433268,0,1
GAIL+TD3,739,7,41,6.427505451381855,0,1
GAIL+TD3,739,7,42,6.36564822688674,0,1
GAIL+TD3,739,7,43,6.5330441096209215,0,1
GAIL+TD3,739,7,44,6.466531852469626,0,1
GAIL+TD3,739,7,45,6.438467763174953,0,1
GAIL+TD3,739,7,46,6.178361929811118,0,1
GAIL+TD3,739,7,47,5.5270144839437485,0,1
GAIL+TD3,739,7,48,5.228443487920023,0,1
GAIL+TD3,739,7,49,6.411313226691341,0,1
GAIL+TD3,739,8,9,7.1125688443111095,0,1
GAIL+TD3,739,8,12,5.186373476685072,0,1
GAIL+TD3,739,8,16,5.8769686268214825,0,1
GAIL+TD3,739,8,18,7.13100626740947,0,1
GAIL+TD3,739,8,19,6.7871291499882265,0,1
GAIL+TD3,739,8,21,7.5073620862587775,0,1
GAIL+TD3,739,8,22,6.3273116552923865,0,1
GAIL+TD3,739,8,23,5.591213955841315,0,1
GAIL+TD3,739,8,24,6.800514800514798,0,1
GAIL+TD3,739,8,25,6.927503792683231,0,1
GAIL+TD3,739,8,26,7.92579272000695,0,1
GAIL+TD3,739,8,27,7.044731311918344,0,1
GAIL+TD3,739,8,28,6.57948131784828,0,1
GAIL+TD3,739,8,29,6.054305308104988,0,1
GAIL+TD3,739,8,30,6.573270600329152,0,1
GAIL+TD3,739,8,31,6.912689052637537,0,1
GAIL+TD3,739,8,32,7.330286698140423,0,1
GAIL+TD3,739,8,33,6.47675142708874,0,1
GAIL+TD3,739,8,34,6.710378075024263,0,1
GAIL+TD3,739,8,35,6.243236842420827,0,1
GAIL+TD3,739,8,36,6.368910739599038,0,1
GAIL+TD3,739,8,37,6.753967752828423,0,1
GAIL+TD3,739,8,38,6.706029230026612,0,1
GAIL+TD3,739,8,39,6.544564150596713,0,1
GAIL+TD3,739,8,40,6.263583442433268,0,1
GAIL+TD3,739,8,41,6.427505451381855,0,1
GAIL+TD3,739,8,42,6.36564822688674,0,1
GAIL+TD3,739,8,43,6.5330441096209215,0,1
GAIL+TD3,739,8,44,6.466531852469626,0,1
GAIL+TD3,739,8,45,6.438467763174953,0,1
GAIL+TD3,739,8,46,6.178361929811118,0,1
GAIL+TD3,739,8,47,5.5270144839437485,0,1
GAIL+TD3,739,8,48,5.228443487920023,0,1
GAIL+TD3,739,8,49,6.411313226691341,0,1
GAIL+TD3,739,9,9,7.1125688443111095,0,1
GAIL+TD3,739,9,12,5.186373476685072,0,1
GAIL+TD3,739,9,16,5.8769686268214825,0,1
GAIL+TD3,739,9,18,7.13100626740947,0,1
GAIL+TD3,739,9,19,6.7871291499882265,0,1
GAIL+TD3,739,9,21,7.5073620862587775,0,1
GAIL+TD3,739,9,22,6.3273116552923865,0,1
GAIL+TD3,739,9,23,5.591213955841315,0,1
GAIL+TD3,739,9,24,6.800514800514798,0,1
GAIL+TD3,739,9,25,6.927503792683231,0,1
GAIL+TD3,739,9,26,7.92579272000695,0,1
GAIL+TD3,739,9,27,7.044731311918344,0,1
GAIL+TD3,739,9,28,6.57948131784828,0,1
GAIL+TD3,739,9,29,6.054305308104988,0,1
GAIL+TD3,739,9,30,6.573270600329152,0,1
GAIL+TD3,739,9,31,6.912689052637537,0,1
GAIL+TD3,739,9,32,7.330286698140423,0,1
GAIL+TD3,739,9,33,6.47675142708874,0,1
GAIL+TD3,739,9,34,6.710378075024263,0,1
GAIL+TD3,739,9,35,6.243236842420827,0,1
GAIL+TD3,739,9,36,6.368910739599038,0,1
GAIL+TD3,739,9,37,6.753967752828423,0,1
GAIL+TD3,739,9,38,6.706029230026612,0,1
GAIL+TD3,739,9,39,6.544564150596713,0,1
GAIL+TD3,739,9,40,6.263583442433268,0,1
GAIL+TD3,739,9,41,6.427505451381855,0,1
GAIL+TD3,739,9,42,6.36564822688674,0,1
GAIL+TD3,739,9,43,6.5330441096209215,0,1
GAIL+TD3,739,9,44,6.466531852469626,0,1
GAIL+TD3,739,9,45,6.438467763174953,0,1
GAIL+TD3,739,9,46,6.178361929811118,0,1
GAIL+TD3,739,9,47,5.5270144839437485,0,1
GAIL+TD3,739,9,48,5.228443487920023,0,1
GAIL+TD3,739,9,49,6.411313226691341,0,1
GAIL+TD3,739,10,9,7.1125688443111095,0,1
GAIL+TD3,739,10,12,5.186373476685072,0,1
GAIL+TD3,739,10,16,5.8769686268214825,0,1
GAIL+TD3,739,10,18,7.13100626740947,0,1
GAIL+TD3,739,10,19,6.7871291499882265,0,1
GAIL+TD3,739,10,21,7.5073620862587775,0,1
GAIL+TD3,739,10,22,6.3273116552923865,0,1
GAIL+TD3,739,10,23,5.591213955841315,0,1
GAIL+TD3,739,10,24,6.800514800514798,0,1
GAIL+TD3,739,10,25,6.927503792683231,0,1
GAIL+TD3,739,10,26,7.92579272000695,0,1
GAIL+TD3,739,10,27,7.044731311918344,0,1
GAIL+TD3,739,10,28,6.57948131784828,0,1
GAIL+TD3,739,10,29,6.054305308104988,0,1
GAIL+TD3,739,10,30,6.573270600329152,0,1
GAIL+TD3,739,10,31,6.912689052637537,0,1
GAIL+TD3,739,10,32,7.330286698140423,0,1
GAIL+TD3,739,10,33,6.47675142708874,0,1
GAIL+TD3,739,10,34,6.710378075024263,0,1
GAIL+TD3,739,10,35,6.243236842420827,0,1
GAIL+TD3,739,10,36,6.368910739599038,0,1
GAIL+TD3,739,10,37,6.753967752828423,0,1
GAIL+TD3,739,10,38,6.706029230026612,0,1
GAIL+TD3,739,10,39,6.544564150596713,0,1
GAIL+TD3,739,10,40,6.263583442433268,0,1
GAIL+TD3,739,10,41,6.427505451381855,0,1
GAIL+TD3,739,10,42,6.36564822688674,0,1
GAIL+TD3,739,10,43,6.5330441096209215,0,1
GAIL+TD3,739,10,44,6.466531852469626,0,1
GAIL+TD3,739,10,45,6.438467763174953,0,1
GAIL+TD3,739,10,46,6.178361929811118,0,1
GAIL+TD3,739,10,47,5.5270144839437485,0,1
GAIL+TD3,739,10,48,5.228443487920023,0,1
GAIL+TD3,739,10,49,6.411313226691341,0,1
GAIL+TD3,739,11,9,7.1125688443111095,0,1
GAIL+TD3,739,11,12,5.186373476685072,0,1
GAIL+TD3,739,11,16,5.8769686268214825,0,1
GAIL+TD3,739,11,18,7.13100626740947,0,1
GAIL+TD3,739,11,19,6.7871291499882265,0,1
GAIL+TD3,739,11,21,7.5073620862587775,0,1
GAIL+TD3,739,11,22,6.3273116552923865,0,1
GAIL+TD3,739,11,23,5.591213955841315,0,1
GAIL+TD3,739,11,24,6.800514800514798,0,1
GAIL+TD3,739,11,25,6.927503792683231,0,1
GAIL+TD3,739,11,26,7.92579272000695,0,1
GAIL+TD3,739,11,27,7.044731311918344,0,1
GAIL+TD3,739,11,28,6.57948131784828,0,1
GAIL+TD3,739,11,29,6.054305308104988,0,1
GAIL+TD3,739,11,30,6.573270600329152,0,1
GAIL+TD3,739,11,31,6.912689052637537,0,1
GAIL+TD3,739,11,32,7.330286698140423,0,1
GAIL+TD3,739,11,33,6.47675142708874,0,1
GAIL+TD3,739,11,34,6.710378075024263,0,1
GAIL+TD3,739,11,35,6.243236842420827,0,1
GAIL+TD3,739,11,36,6.368910739599038,0,1
GAIL+TD3,739,11,37,6.753967752828423,0,1
GAIL+TD3,739,11,38,6.706029230026612,0,1
GAIL+TD3,739,11,39,6.544564150596713,0,1
GAIL+TD3,739,11,40,6.263583442433268,0,1
GAIL+TD3,739,11,41,6.427505451381855,0,1
GAIL+TD3,739,11,42,6.36564822688674,0,1
GAIL+TD3,739,11,43,6.5330441096209215,0,1
GAIL+TD3,739,11,44,6.466531852469626,0,1
GAIL+TD3,739,11,45,6.438467763174953,0,1
GAIL+TD3,739,11,46,6.178361929811118,0,1
GAIL+TD3,739,11,47,5.5270144839437485,0,1
GAIL+TD3,739,11,48,5.228443487920023,0,1
GAIL+TD3,739,11,49,6.411313226691341,0,1
GAIL+TD3,739,12,9,7.1125688443111095,0,1
GAIL+TD3,739,12,12,5.186373476685072,0,1
GAIL+TD3,739,12,16,5.8769686268214825,0,1
GAIL+TD3,739,12,18,7.13100626740947,0,1
GAIL+TD3,739,12,19,6.7871291499882265,0,1
GAIL+TD3,739,12,21,7.5073620862587775,0,1
GAIL+TD3,739,12,22,6.3273116552923865,0,1
GAIL+TD3,739,12,23,5.591213955841315,0,1
GAIL+TD3,739,12,24,6.800514800514798,0,1
GAIL+TD3,739,12,25,6.927503792683231,0,1
GAIL+TD3,739,12,26,7.92579272000695,0,1
GAIL+TD3,739,12,27,7.044731311918344,0,1
GAIL+TD3,739,12,28,6.57948131784828,0,1
GAIL+TD3,739,12,29,6.054305308104988,0,1
GAIL+TD3,739,12,30,6.573270600329152,0,1
GAIL+TD3,739,12,31,6.912689052637537,0,1
GAIL+TD3,739,12,32,7.330286698140423,0,1
GAIL+TD3,739,12,33,6.47675142708874,0,1
GAIL+TD3,739,12,34,6.710378075024263,0,1
GAIL+TD3,739,12,35,6.243236842420827,0,1
GAIL+TD3,739,12,36,6.368910739599038,0,1
GAIL+TD3,739,12,37,6.753967752828423,0,1
GAIL+TD3,739,12,38,6.706029230026612,0,1
GAIL+TD3,739,12,39,6.544564150596713,0,1
GAIL+TD3,739,12,40,6.263583442433268,0,1
GAIL+TD3,739,12,41,6.427505451381855,0,1
GAIL+TD3,739,12,42,6.36564822688674,0,1
GAIL+TD3,739,12,43,6.5330441096209215,0,1
GAIL+TD3,739,12,44,6.466531852469626,0,1
GAIL+TD3,739,12,45,6.438467763174953,0,1
GAIL+TD3,739,12,46,6.178361929811118,0,1
GAIL+TD3,739,12,47,5.5270144839437485,0,1
GAIL+TD3,739,12,48,5.228443487920023,0,1
GAIL+TD3,739,12,49,6.411313226691341,0,1
GAIL+TD3,739,13,9,7.1125688443111095,0,1
GAIL+TD3,739,13,12,5.186373476685072,0,1
GAIL+TD3,739,13,16,5.8769686268214825,0,1
GAIL+TD3,739,13,18,7.13100626740947,0,1
GAIL+TD3,739,13,19,6.7871291499882265,0,1
GAIL+TD3,739,13,21,7.5073620862587775,0,1
GAIL+TD3,739,13,22,6.3273116552923865,0,1
GAIL+TD3,739,13,23,5.591213955841315,0,1
GAIL+TD3,739,13,24,6.800514800514798,0,1
GAIL+TD3,739,13,25,6.927503792683231,0,1
GAIL+TD3,739,13,26,7.92579272000695,0,1
GAIL+TD3,739,13,27,7.044731311918344,0,1
GAIL+TD3,739,13,28,6.57948131784828,0,1
GAIL+TD3,739,13,29,6.054305308104988,0,1
GAIL+TD3,739,13,30,6.573270600329152,0,1
GAIL+TD3,739,13,31,6.912689052637537,0,1
GAIL+TD3,739,13,32,7.330286698140423,0,1
GAIL+TD3,739,13,33,6.47675142708874,0,1
GAIL+TD3,739,13,34,6.710378075024263,0,1
GAIL+TD3,739,13,35,6.243236842420827,0,1
GAIL+TD3,739,13,36,6.368910739599038,0,1
GAIL+TD3,739,13,37,6.753967752828423,0,1
GAIL+TD3,739,13,38,6.706029230026612,0,1
GAIL+TD3,739,13,39,6.544564150596713,0,1
GAIL+TD3,739,13,40,6.263583442433268,0,1
GAIL+TD3,739,13,41,6.427505451381855,0,1
GAIL+TD3,739,13,42,6.36564822688674,0,1
GAIL+TD3,739,13,43,6.5330441096209215,0,1
GAIL+TD3,739,13,44,6.466531852469626,0,1
GAIL+TD3,739,13,45,6.438467763174953,0,1
GAIL+TD3,739,13,46,6.178361929811118,0,1
GAIL+TD3,739,13,47,5.5270144839437485,0,1
GAIL+TD3,739,13,48,5.228443487920023,0,1
GAIL+TD3,739,13,49,6.411313226691341,0,1
GAIL+TD3,739,14,9,7.1125688443111095,0,1
GAIL+TD3,739,14,12,5.186373476685072,0,1
GAIL+TD3,739,14,16,5.8769686268214825,0,1
GAIL+TD3,739,14,18,7.13100626740947,0,1
GAIL+TD3,739,14,19,6.7871291499882265,0,1
GAIL+TD3,739,14,21,7.5073620862587775,0,1
GAIL+TD3,739,14,22,6.3273116552923865,0,1
GAIL+TD3,739,14,23,5.591213955841315,0,1
GAIL+TD3,739,14,24,6.800514800514798,0,1
GAIL+TD3,739,14,25,6.927503792683231,0,1
GAIL+TD3,739,14,26,7.92579272000695,0,1
GAIL+TD3,739,14,27,7.044731311918344,0,1
GAIL+TD3,739,14,28,6.57948131784828,0,1
GAIL+TD3,739,14,29,6.054305308104988,0,1
GAIL+TD3,739,14,30,6.573270600329152,0,1
GAIL+TD3,739,14,31,6.912689052637537,0,1
GAIL+TD3,739,14,32,7.330286698140423,0,1
GAIL+TD3,739,14,33,6.47675142708874,0,1
GAIL+TD3,739,14,34,6.710378075024263,0,1
GAIL+TD3,739,14,35,6.243236842420827,0,1
GAIL+TD3,739,14,36,6.368910739599038,0,1
GAIL+TD3,739,14,37,6.753967752828423,0,1
GAIL+TD3,739,14,38,6.706029230026612,0,1
GAIL+TD3,739,14,39,6.544564150596713,0,1
GAIL+TD3,739,14,40,6.263583442433268,0,1
GAIL+TD3,739,14,41,6.427505451381855,0,1
GAIL+TD3,739,14,42,6.36564822688674,0,1
GAIL+TD3,739,14,43,6.5330441096209215,0,1
GAIL+TD3,739,14,44,6.466531852469626,0,1
GAIL+TD3,739,14,45,6.438467763174953,0,1
GAIL+TD3,739,14,46,6.178361929811118,0,1
GAIL+TD3,739,14,47,5.5270144839437485,0,1
GAIL+TD3,739,14,48,5.228443487920023,0,1
GAIL+TD3,739,14,49,6.411313226691341,0,1
GAIL+TD3,739,15,9,7.1125688443111095,0,1
GAIL+TD3,739,15,12,5.186373476685072,0,1
