algorithm,seed,episode,day,dscr,dscr_below_1
GAIL+TD3,739,4969,50,4.320676858289258,0
GAIL+TD3,739,4969,51,36.967237495159985,0
GAIL+TD3,739,4969,52,3.4866630777914076,0
GAIL+TD3,739,4969,53,19.189370763772004,0
GAIL+TD3,739,4969,54,5.0560820064278875,0
GAIL+TD3,739,4969,55,7.742580210267847,0
GAIL+TD3,739,4969,56,12.46443683842279,0
GAIL+TD3,739,4969,57,10.676653173903023,0
GAIL+TD3,739,4969,58,2.8150331875148646,0
GAIL+TD3,739,4969,59,7.961553279080899,0
GAIL+TD3,739,4969,60,5.093936274177254,0
GAIL+TD3,739,4969,61,6.596772856245364,0
GAIL+TD3,739,4969,62,8.147895396568718,0
GAIL+TD3,739,4969,63,8.074778301133126,0
GAIL+TD3,739,4969,64,3.566239585805096,0
GAIL+TD3,739,4969,65,6.573056802486187,0
GAIL+TD3,739,4969,66,5.2210723553887215,0
GAIL+TD3,739,4969,67,6.2147006141380405,0
GAIL+TD3,739,4969,68,6.859587281152081,0
GAIL+TD3,739,4969,69,6.554381057201382,0
GAIL+TD3,739,4969,70,4.48061935111063,0
GAIL+TD3,739,4969,71,5.649000559931067,0
GAIL+TD3,739,4969,72,5.426050780774742,0
GAIL+TD3,739,4969,73,6.069021830105045,0
GAIL+TD3,739,4969,74,6.4723495994549065,0
GAIL+TD3,739,4969,75,6.412583471028498,0
GAIL+TD3,739,4969,76,5.083658939919747,0
GAIL+TD3,739,4969,77,6.08674875868537,0
GAIL+TD3,739,4969,78,5.330526025481367,0
GAIL+TD3,739,4969,79,5.763838442693917,0
GAIL+TD3,739,4969,80,6.146880425444282,0
GAIL+TD3,739,4969,81,5.2759588112428215,0
GAIL+TD3,739,4969,82,3.772781638256837,0
GAIL+TD3,739,4969,83,9.45754247823212,0
GAIL+TD3,739,4969,84,5.821549063848779,0
GAIL+TD3,739,4969,85,4.772027147799658,0
GAIL+TD3,739,4969,86,44.03738083646662,0
GAIL+TD3,739,4969,87,9.340159947616709,0
GAIL+TD3,739,4969,88,3.241308947832477,0
GAIL+TD3,739,4969,89,6.774833104235906,0
GAIL+TD3,739,4969,90,11.001302837984008,0
GAIL+TD3,739,4969,91,4.297782217145941,0
GAIL+TD3,739,4974,5,4.854233343031713,0
GAIL+TD3,739,4974,6,7.000099870168782,0
GAIL+TD3,739,4974,7,23.50467289719626,0
GAIL+TD3,739,4974,8,8.403966965483168,0
GAIL+TD3,739,4974,9,4.740929076658382,0
GAIL+TD3,739,4974,10,16.38634117414509,0
GAIL+TD3,739,4974,11,5.583286700242492,0
GAIL+TD3,739,4974,12,7.4397292371778185,0
GAIL+TD3,739,4974,13,5.941552444833285,0
GAIL+TD3,739,4974,14,6.960992333441314,0
GAIL+TD3,739,4974,15,4.2762998012951545,0
GAIL+TD3,739,4974,16,11.430869802070093,0
GAIL+TD3,739,4974,17,6.662577135137108,0
GAIL+TD3,739,4974,18,4.312491882765487,0
GAIL+TD3,739,4974,19,8.59164089775561,0
GAIL+TD3,739,4974,20,6.357269583910695,0
GAIL+TD3,739,4974,21,6.206492273553936,0
GAIL+TD3,739,4974,22,7.529873365698286,0
GAIL+TD3,739,4974,23,7.083437513471569,0
GAIL+TD3,739,4974,24,5.741991370028254,0
GAIL+TD3,739,4974,25,6.805831336804787,0
GAIL+TD3,739,4974,26,6.316840214391074,0
GAIL+TD3,739,4974,27,8.059303507880019,0
GAIL+TD3,739,4974,28,6.807931585864012,0
GAIL+TD3,739,4974,29,8.20562354106246,0
GAIL+TD3,739,4974,30,6.551906812161872,0
GAIL+TD3,739,4974,31,6.422604422604422,0
GAIL+TD3,739,4974,32,6.805148521856014,0
GAIL+TD3,739,4974,33,6.9295731657014645,0
GAIL+TD3,739,4974,34,6.848742628365229,0
GAIL+TD3,739,4974,35,6.984693026359691,0
GAIL+TD3,739,4974,36,6.690083802285074,0
GAIL+TD3,739,4974,37,5.81935708373096,0
GAIL+TD3,739,4974,38,5.910405806389425,0
GAIL+TD3,739,4974,39,5.646979881912963,0
GAIL+TD3,739,4974,40,5.330711630424173,0
GAIL+TD3,739,4974,41,5.110697418335809,0
GAIL+TD3,739,4974,42,8.055499705341978,0
GAIL+TD3,739,4974,43,6.821909237761243,0
GAIL+TD3,739,4974,44,7.062982813342115,0
GAIL+TD3,739,4974,45,6.98825601222478,0
GAIL+TD3,739,4974,46,6.539006968615818,0
GAIL+TD3,739,4974,47,5.859439572692173,0
GAIL+TD3,739,4974,48,5.521006189160642,0
GAIL+TD3,739,4974,49,9.271199073912188,0
GAIL+TD3,739,4974,50,5.29158923388528,0
GAIL+TD3,739,4974,51,4.703278846850326,0
GAIL+TD3,739,4974,52,10.124532505641897,0
GAIL+TD3,739,4974,53,4.750638532270358,0
GAIL+TD3,739,4974,54,5.039515208863012,0
GAIL+TD3,739,4974,55,5.5505772496259524,0
GAIL+TD3,739,4974,56,5.149142125156967,0
GAIL+TD3,739,4974,57,4.868669939686464,0
GAIL+TD3,739,4974,58,7.398057440783132,0
GAIL+TD3,739,4974,59,6.082036998717552,0
GAIL+TD3,739,4974,60,4.729850602981039,0
GAIL+TD3,739,4974,61,4.942617151969096,0
GAIL+TD3,739,4974,62,4.235907476040102,0
GAIL+TD3,739,4974,63,4.34997404412459,0
GAIL+TD3,739,4974,64,6.523829511466534,0
GAIL+TD3,739,4974,65,5.667874773573636,0
GAIL+TD3,739,4974,66,9.061287554862037,0
GAIL+TD3,739,4974,67,9.25150627436777,0
GAIL+TD3,739,4974,68,5.3447803251713495,0
GAIL+TD3,739,4974,69,3.564346893949744,0
GAIL+TD3,739,4974,70,6.348957979317023,0
GAIL+TD3,739,4974,71,7.438882843785489,0
GAIL+TD3,739,4974,72,6.181053608565869,0
GAIL+TD3,739,4974,73,7.582735010810182,0
GAIL+TD3,739,4974,74,5.617426943594102,0
GAIL+TD3,739,4974,75,4.277265695125816,0
GAIL+TD3,739,4974,76,6.250352597237786,0
GAIL+TD3,739,4974,77,6.784347504632015,0
GAIL+TD3,739,4974,78,6.144303350407726,0
GAIL+TD3,739,4974,79,6.946560076340907,0
GAIL+TD3,739,4974,80,5.891131694880147,0
GAIL+TD3,739,4974,81,4.60991809898091,0
GAIL+TD3,739,4974,82,6.235958899439936,0
GAIL+TD3,739,4974,83,5.09894728061943,0
GAIL+TD3,739,4974,84,6.118403555828156,0
GAIL+TD3,739,4974,85,6.193997069524767,0
GAIL+TD3,739,4974,86,8.549590298184638,0
GAIL+TD3,739,4974,87,4.359943885025189,0
GAIL+TD3,739,4974,88,121.02996908044014,0
GAIL+TD3,739,4974,89,3.5534235015591653,0
GAIL+TD3,739,4974,90,7.77006311942565,0
GAIL+TD3,739,4974,91,5.550633713269268,0
GAIL+TD3,739,4974,92,7.512249314097893,0
GAIL+TD3,739,4974,93,5.044021747832847,0
GAIL+TD3,739,4984,5,7.503859513701274,0
GAIL+TD3,739,4984,6,11.418485237483953,0
GAIL+TD3,739,4984,7,16.84183197976301,0
GAIL+TD3,739,4984,8,7.0177848714587014,0
GAIL+TD3,739,4984,9,5.074964499190912,0
GAIL+TD3,739,4984,10,7.651805635897861,0
GAIL+TD3,739,4984,11,3.818557816818384,0
GAIL+TD3,739,4984,12,5.497240646043238,0
GAIL+TD3,739,4984,13,7.978125405686096,0
GAIL+TD3,739,4984,14,10.806040530007794,0
GAIL+TD3,739,4984,15,6.915858315410613,0
GAIL+TD3,739,4984,16,6.350142524941864,0
GAIL+TD3,739,4984,17,7.154636854741896,0
GAIL+TD3,739,4984,18,7.0406426917138445,0
GAIL+TD3,739,4984,19,6.932389782721521,0
GAIL+TD3,739,4984,20,7.80775095885769,0
GAIL+TD3,739,4984,21,6.069394283355691,0
GAIL+TD3,739,4984,22,11.892324713559734,0
GAIL+TD3,739,4984,23,4.88584986710339,0
GAIL+TD3,739,4984,24,6.8507343762449855,0
GAIL+TD3,739,4984,25,8.181805466192966,0
GAIL+TD3,739,4984,26,7.318776082169419,0
GAIL+TD3,739,4984,27,6.101818900751286,0
GAIL+TD3,739,4984,28,7.600472263098456,0
GAIL+TD3,739,4984,29,5.7597916025378915,0
GAIL+TD3,739,4984,30,6.517765302085492,0
GAIL+TD3,739,4984,31,7.077050966275104,0
GAIL+TD3,739,4984,32,7.205602177364482,0
GAIL+TD3,739,4984,33,6.551005831734513,0
GAIL+TD3,739,4984,34,6.654657296505359,0
GAIL+TD3,739,4984,35,5.450467006323471,0
GAIL+TD3,739,4984,36,6.651743253683657,0
GAIL+TD3,739,4984,37,7.395321798232374,0
GAIL+TD3,739,4984,38,7.551735296269408,0
GAIL+TD3,739,4984,39,5.9174441709000645,0
GAIL+TD3,739,4984,40,7.706183378182621,0
GAIL+TD3,739,4984,41,6.326136778680314,0
GAIL+TD3,739,4984,42,4.956110950939407,0
GAIL+TD3,739,4984,43,6.883992416311749,0
GAIL+TD3,739,4984,44,5.347865771812081,0
GAIL+TD3,739,4984,45,6.147957638678598,0
GAIL+TD3,739,4984,46,12.006057991672606,0
GAIL+TD3,739,4984,47,5.077570438163826,0
GAIL+TD3,739,4984,48,3.343867827270538,0
GAIL+TD3,739,4984,49,12.339270745301452,0
GAIL+TD3,739,4984,50,4.083859201841134,0
GAIL+TD3,739,4984,51,40.13361864742479,0
GAIL+TD3,739,4984,52,12.131940408896403,0
GAIL+TD3,739,4984,53,5.24060933139447,0
GAIL+TD3,739,4984,54,26.854834000149104,0
GAIL+TD3,739,4984,55,3.196543246551008,0
GAIL+TD3,739,4984,56,20.233314622452657,0
GAIL+TD3,739,4984,57,4.481029284063678,0
GAIL+TD3,739,4984,58,8.978564870971578,0
GAIL+TD3,739,4984,59,4.881014574262382,0
GAIL+TD3,739,4984,60,10.403371576074655,0
GAIL+TD3,739,4984,61,3.7951510085435327,0
GAIL+TD3,739,4984,62,9.68032277767519,0
GAIL+TD3,739,4984,63,13.68561145949048,0
GAIL+TD3,739,4984,64,4.277178046169543,0
GAIL+TD3,739,4984,65,5.058301011104251,0
GAIL+TD3,739,4984,66,7.820468056652155,0
GAIL+TD3,739,4984,67,4.505134596476527,0
GAIL+TD3,739,4984,68,8.963870844645431,0
GAIL+TD3,739,4984,69,7.953327906321426,0
GAIL+TD3,739,4984,70,4.908677552468708,0
GAIL+TD3,739,4984,71,5.548301652095018,0
GAIL+TD3,739,4984,72,7.172453779901177,0
GAIL+TD3,739,4984,73,5.203183192492558,0
GAIL+TD3,739,4984,74,6.975470224629811,0
GAIL+TD3,739,4984,75,6.935352183712255,0
GAIL+TD3,739,4984,76,5.458693551693326,0
GAIL+TD3,739,4984,77,5.8610354435512315,0
GAIL+TD3,739,4984,78,6.762199349008958,0
GAIL+TD3,739,4984,79,12.305497321661283,0
GAIL+TD3,739,4984,80,4.579821428856012,0
GAIL+TD3,739,4984,81,6.769985835240691,0
GAIL+TD3,739,4984,82,5.819796553565471,0
GAIL+TD3,739,4984,83,5.83682857229107,0
GAIL+TD3,739,4984,84,6.6264459885771245,0
GAIL+TD3,739,4984,85,8.846989996406752,0
GAIL+TD3,739,4984,86,5.24454029160138,0
GAIL+TD3,739,4984,87,6.652334051660668,0
GAIL+TD3,739,4984,88,7.04387953221415,0
GAIL+TD3,739,4984,89,5.471453603159156,0
GAIL+TD3,739,4984,90,6.6445747388591565,0
GAIL+TD3,739,4984,91,7.718062677748651,0
GAIL+TD3,739,4984,92,5.775778686711666,0
GAIL+TD3,739,4984,93,8.06089754734059,0
GAIL+TD3,739,4984,94,5.694482492693711,0
GAIL+TD3,739,4984,95,5.912667041872458,0
GAIL+TD3,739,4984,96,6.629910897412746,0
GAIL+TD3,739,4984,97,7.1933624104048,0
GAIL+TD3,739,4984,98,12.252155490717106,0
GAIL+TD3,739,4989,5,8.016724671307038,0
GAIL+TD3,739,4989,6,11.044789400830531,0
GAIL+TD3,739,4989,7,20.77021736195491,0
GAIL+TD3,739,4989,8,11.284957058507784,0
GAIL+TD3,739,4989,9,5.8807450411224,0
GAIL+TD3,739,4989,10,7.0055977911418745,0
GAIL+TD3,739,4989,11,6.546886249100071,0
GAIL+TD3,739,4989,12,4.2133812335491205,0
GAIL+TD3,739,4989,13,10.79458346531517,0
GAIL+TD3,739,4989,14,10.30033324076645,0
GAIL+TD3,739,4989,15,10.237612066876668,0
GAIL+TD3,739,4989,16,5.3927011535950085,0
GAIL+TD3,739,4989,17,8.399131215075254,0
GAIL+TD3,739,4989,18,4.516608902215818,0
GAIL+TD3,739,4989,19,12.01540854169159,0
GAIL+TD3,739,4989,20,6.664954845351176,0
GAIL+TD3,739,4989,21,9.937965908164097,0
GAIL+TD3,739,4989,22,5.6270218449386284,0
GAIL+TD3,739,4989,23,7.872068520867622,0
GAIL+TD3,739,4989,24,5.6849419483047265,0
GAIL+TD3,739,4989,25,7.538201537413962,0
GAIL+TD3,739,4989,26,7.885389564865159,0
GAIL+TD3,739,4989,27,8.207144804615828,0
GAIL+TD3,739,4989,28,6.222429925531591,0
GAIL+TD3,739,4989,29,7.456473872090567,0
GAIL+TD3,739,4989,30,6.141582577011705,0
GAIL+TD3,739,4989,31,6.565019648101245,0
GAIL+TD3,739,4989,32,6.862750042023868,0
GAIL+TD3,739,4989,33,6.9816466091102,0
GAIL+TD3,739,4989,34,6.4063359285927675,0
GAIL+TD3,739,4989,35,6.665039982087042,0
GAIL+TD3,739,4989,36,6.837751339935874,0
GAIL+TD3,739,4989,37,8.031457973500176,0
GAIL+TD3,739,4989,38,5.210050466776797,0
GAIL+TD3,739,4989,39,6.330929051177357,0
GAIL+TD3,739,4989,40,6.549838557204768,0
GAIL+TD3,739,4989,41,6.311953789588857,0
GAIL+TD3,739,4989,42,5.286800127517888,0
GAIL+TD3,739,4989,43,6.520956886444506,0
GAIL+TD3,739,4989,44,5.4460464465025105,0
GAIL+TD3,739,4989,45,29.668957042343227,0
GAIL+TD3,739,4989,46,3.8253476647510034,0
GAIL+TD3,739,4989,47,3.6098077964974786,0
GAIL+TD3,739,4989,48,4.765176519379978,0
GAIL+TD3,739,4989,49,5.8932866024854125,0
GAIL+TD3,739,4989,50,8.862294497274423,0
GAIL+TD3,739,4989,51,13.361354894294456,0
GAIL+TD3,739,4989,52,7.424106733839215,0
GAIL+TD3,739,4989,53,2.6181421850609903,0
GAIL+TD3,739,4989,54,4.9559319836888065,0
GAIL+TD3,739,4989,55,5.52989553585676,0
GAIL+TD3,739,4989,56,7.196198635792676,0
GAIL+TD3,739,4989,57,8.003175202913146,0
GAIL+TD3,739,4989,58,6.673570483924673,0
GAIL+TD3,739,4989,59,3.3745933499581198,0
GAIL+TD3,739,4989,60,5.221047019708391,0
GAIL+TD3,739,4989,61,5.360249906619082,0
GAIL+TD3,739,4989,62,6.323466610495777,0
GAIL+TD3,739,4989,63,6.687916453504103,0
GAIL+TD3,739,4989,64,6.0185958925946705,0
GAIL+TD3,739,4989,65,3.903552506534936,0
GAIL+TD3,739,4989,66,5.242453306950982,0
GAIL+TD3,739,4989,67,5.4478104883834835,0
GAIL+TD3,739,4989,68,5.5619158057811635,0
GAIL+TD3,739,4989,69,6.2203172347111995,0
GAIL+TD3,739,4989,70,5.959461678748737,0
GAIL+TD3,739,4989,71,4.774580430279634,0
GAIL+TD3,739,4989,72,5.240504760676964,0
GAIL+TD3,739,4989,73,8.39416582323854,0
GAIL+TD3,739,4989,74,4.731385199017083,0
GAIL+TD3,739,4989,75,6.106889028978977,0
GAIL+TD3,739,4989,76,5.9277564014046185,0
GAIL+TD3,739,4989,77,5.261331295704407,0
GAIL+TD3,739,4989,78,5.6100259854434045,0
GAIL+TD3,739,4989,79,7.1732397669799655,0
GAIL+TD3,739,4989,80,5.301072429980636,0
GAIL+TD3,739,4989,81,6.241854081664509,0
GAIL+TD3,739,4989,82,6.129955418248047,0
