run,seed,metric_id,step,value
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,22,3203.8566000000005
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,23,3642.8207999999995
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,24,3828.733399999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,25,5738.975699999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,26,8558.024200000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,27,13128.9275
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,28,24126.012800000008
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,29,35019.106000000014
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,30,58532.97739999998
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,31,64349.42970000001
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,32,69342.34679999998
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,33,94991.06120000001
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,34,114311.52670000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,35,123663.98769999998
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,36,127792.07059999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,37,134597.05120000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,38,141543.31330000007
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,39,134455.85520000002
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,40,137069.65570000003
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,41,141479.27500000008
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,42,135987.21180000005
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,43,137515.25079999998
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,44,136561.6178
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,45,139289.25599999994
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,46,142567.98960000006
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,production,47,138843.00849999997
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,1,455.03799999999995
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,2,383.31639999999993
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,3,375.5831000000001
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,4,377.1063
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,5,373.46310000000005
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,6,338.32549999999986
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,7,292.11799999999994
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,8,634.5708999999999
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,9,720.8945999999997
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,10,959.6165000000005
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,11,906.3339999999994
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,12,875.8714
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,13,1201.1065000000003
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,14,1242.0772000000004
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,15,1695.4238999999998
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,16,1643.7278000000006
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,17,1910.3357
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,18,1804.2129000000007
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,19,2200.2180000000008
run-20260611_060852-rsw0uy2r11i1b0bd9agvz,117,consumption,20,2914.1620000000007
