algorithm,seed,episode,day,dscr,dscr_below_1
Transformer+GAIL+TD3,291,5912,77,2.383778745013398,0
Transformer+GAIL+TD3,291,5912,78,86.66988585533055,0
Transformer+GAIL+TD3,291,5912,79,5.2718145120059265,0
Transformer+GAIL+TD3,291,5912,80,106.20629999448337,0
Transformer+GAIL+TD3,291,5912,81,3.1938143954563656,0
Transformer+GAIL+TD3,291,5912,82,8.04602098503577,0
Transformer+GAIL+TD3,291,5912,83,4.030899483622376,0
Transformer+GAIL+TD3,291,5912,84,2.7602369421853012,0
Transformer+GAIL+TD3,291,5912,85,6.354103931265022,0
Transformer+GAIL+TD3,291,5912,86,3.6089623487534666,0
Transformer+GAIL+TD3,291,5912,87,1.618981343815377,0
Transformer+GAIL+TD3,291,5912,88,10.03055496841166,0
Transformer+GAIL+TD3,291,5912,89,4.629409527517471,0
Transformer+GAIL+TD3,291,5912,90,2.8365301764507542,0
Transformer+GAIL+TD3,291,5912,91,19.985867875506855,0
Transformer+GAIL+TD3,291,5912,92,1.1358095340015262,0
Transformer+GAIL+TD3,291,5912,93,0.7908666468569753,1
Transformer+GAIL+TD3,291,5914,5,6.614096916299558,0
Transformer+GAIL+TD3,291,5914,6,55.49197565024903,0
Transformer+GAIL+TD3,291,5914,7,21.968587396415494,0
Transformer+GAIL+TD3,291,5914,8,12.391497292979498,0
Transformer+GAIL+TD3,291,5914,9,8.644217039504996,0
Transformer+GAIL+TD3,291,5914,10,8.614254035377234,0
Transformer+GAIL+TD3,291,5914,11,4.695204350692156,0
Transformer+GAIL+TD3,291,5914,12,10.644963941333764,0
Transformer+GAIL+TD3,291,5914,13,8.305182838113097,0
Transformer+GAIL+TD3,291,5914,14,5.357955872506735,0
Transformer+GAIL+TD3,291,5914,15,5.8559359111687765,0
Transformer+GAIL+TD3,291,5914,16,5.875679357079616,0
Transformer+GAIL+TD3,291,5914,17,4.2435963160034635,0
Transformer+GAIL+TD3,291,5914,18,8.341900958466452,0
Transformer+GAIL+TD3,291,5914,19,4.845441973250482,0
Transformer+GAIL+TD3,291,5914,20,5.2155150888975,0
Transformer+GAIL+TD3,291,5914,21,3.890937649388787,0
Transformer+GAIL+TD3,291,5914,22,3.8515215553677082,0
Transformer+GAIL+TD3,291,5914,23,3.6494974949213326,0
Transformer+GAIL+TD3,291,5914,24,7.46385096232933,0
Transformer+GAIL+TD3,291,5914,25,4.047902321652545,0
Transformer+GAIL+TD3,291,5914,26,45.68517957266252,0
Transformer+GAIL+TD3,291,5914,27,6.275273985993079,0
Transformer+GAIL+TD3,291,5914,28,5.039288586733842,0
Transformer+GAIL+TD3,291,5914,29,4.117406979529584,0
Transformer+GAIL+TD3,291,5914,30,6.083048567040137,0
Transformer+GAIL+TD3,291,5914,31,28.290546010614378,0
Transformer+GAIL+TD3,291,5914,32,3.1838238122715903,0
Transformer+GAIL+TD3,291,5914,33,7.597514302932591,0
Transformer+GAIL+TD3,291,5914,34,3.6688589098572493,0
Transformer+GAIL+TD3,291,5914,35,52.22476807421626,0
Transformer+GAIL+TD3,291,5914,36,4.595363817060485,0
Transformer+GAIL+TD3,291,5914,37,10.140396505740483,0
Transformer+GAIL+TD3,291,5914,38,113.8146367119994,0
Transformer+GAIL+TD3,291,5914,39,3.1812745413354726,0
Transformer+GAIL+TD3,291,5914,40,166.93127087361577,0
Transformer+GAIL+TD3,291,5914,41,4.296132435258658,0
Transformer+GAIL+TD3,291,5914,42,19.309275329004077,0
Transformer+GAIL+TD3,291,5914,43,112.73902533020356,0
Transformer+GAIL+TD3,291,5914,44,3.1706806055711736,0
Transformer+GAIL+TD3,291,5914,45,74.57428571428571,0
Transformer+GAIL+TD3,291,5914,46,4.399894684589713,0
Transformer+GAIL+TD3,291,5914,47,3.6049017209166356,0
Transformer+GAIL+TD3,291,5914,48,49.67761834698919,0
Transformer+GAIL+TD3,291,5914,49,5.308249437925224,0
Transformer+GAIL+TD3,291,5914,50,21.756020406580966,0
Transformer+GAIL+TD3,291,5914,51,3.721590666221346,0
Transformer+GAIL+TD3,291,5914,52,3.1889328456169923,0
Transformer+GAIL+TD3,291,5914,53,7.247429277657553,0
Transformer+GAIL+TD3,291,5914,54,5.212420970652365,0
Transformer+GAIL+TD3,291,5914,55,7.521120787857522,0
Transformer+GAIL+TD3,291,5914,56,4.537359427538075,0
Transformer+GAIL+TD3,291,5914,57,11.744188716189289,0
Transformer+GAIL+TD3,291,5914,58,58.878317321411586,0
Transformer+GAIL+TD3,291,5914,59,2.907740968817168,0
Transformer+GAIL+TD3,291,5914,60,10.824650712521846,0
Transformer+GAIL+TD3,291,5914,61,4.722218696840536,0
Transformer+GAIL+TD3,291,5914,62,4.737068593739219,0
Transformer+GAIL+TD3,291,5914,63,116.00864938249978,0
Transformer+GAIL+TD3,291,5914,64,3.1700606453968314,0
Transformer+GAIL+TD3,291,5914,65,17.180824972568548,0
Transformer+GAIL+TD3,291,5914,66,7.657381260473608,0
Transformer+GAIL+TD3,291,5914,67,8.450379498455208,0
Transformer+GAIL+TD3,291,5914,68,89.97999766536431,0
Transformer+GAIL+TD3,291,5914,69,6.1486642854309554,0
Transformer+GAIL+TD3,291,5914,70,4.951727575706256,0
Transformer+GAIL+TD3,291,5914,71,6.01025755573932,0
Transformer+GAIL+TD3,291,5914,72,3.2084937301908902,0
Transformer+GAIL+TD3,291,5914,73,120.9249593495935,0
Transformer+GAIL+TD3,291,5914,74,4.5078392005500065,0
Transformer+GAIL+TD3,291,5914,75,4.006864513354581,0
Transformer+GAIL+TD3,291,5914,76,2.0246491160954054,0
Transformer+GAIL+TD3,291,5914,77,12.384925011693998,0
Transformer+GAIL+TD3,291,5914,78,4.420067941170874,0
Transformer+GAIL+TD3,291,5914,79,5.46639802790723,0
Transformer+GAIL+TD3,291,5914,80,3.355697324847213,0
Transformer+GAIL+TD3,291,5914,81,30.18099369085174,0
Transformer+GAIL+TD3,291,5914,82,5.212785475271103,0
Transformer+GAIL+TD3,291,5914,83,4.346086258254976,0
Transformer+GAIL+TD3,291,5914,84,4.467532276105574,0
Transformer+GAIL+TD3,291,5914,85,13.355029080468233,0
Transformer+GAIL+TD3,291,5914,86,4.842780803341863,0
Transformer+GAIL+TD3,291,5914,87,7.734661465043495,0
Transformer+GAIL+TD3,291,5914,88,1.57862229378037,0
Transformer+GAIL+TD3,291,5914,89,7.020454095845939,0
Transformer+GAIL+TD3,291,5914,90,5.029777786367062,0
Transformer+GAIL+TD3,291,5914,91,3.922856921898939,0
Transformer+GAIL+TD3,291,5914,92,1.7932970812566682,0
Transformer+GAIL+TD3,291,5914,93,8.936366367060236,0
Transformer+GAIL+TD3,291,5914,94,3.188123713977589,0
Transformer+GAIL+TD3,291,5914,95,3.235364116473317,0
Transformer+GAIL+TD3,291,5914,96,0.9626448788040297,1
Transformer+GAIL+TD3,291,5915,5,6.583749388154674,0
Transformer+GAIL+TD3,291,5915,6,55.83268265476854,0
Transformer+GAIL+TD3,291,5915,7,21.95139826422372,0
Transformer+GAIL+TD3,291,5915,8,12.075599536417936,0
Transformer+GAIL+TD3,291,5915,9,8.67261656020536,0
Transformer+GAIL+TD3,291,5915,10,9.048183377514421,0
Transformer+GAIL+TD3,291,5915,11,4.730722532051942,0
Transformer+GAIL+TD3,291,5915,12,10.645357810088539,0
Transformer+GAIL+TD3,291,5915,13,12.977837861796907,0
Transformer+GAIL+TD3,291,5915,14,5.3083367388639155,0
Transformer+GAIL+TD3,291,5915,15,5.273625787754098,0
Transformer+GAIL+TD3,291,5915,16,6.09446371583183,0
Transformer+GAIL+TD3,291,5915,17,4.373277400766505,0
Transformer+GAIL+TD3,291,5915,18,6.845130563310888,0
Transformer+GAIL+TD3,291,5915,19,5.9086529573605056,0
Transformer+GAIL+TD3,291,5915,20,4.61630193836564,0
Transformer+GAIL+TD3,291,5915,21,4.475922668450478,0
Transformer+GAIL+TD3,291,5915,22,4.801198501872659,0
Transformer+GAIL+TD3,291,5915,23,3.2848570292448396,0
Transformer+GAIL+TD3,291,5915,24,3.99764646356235,0
Transformer+GAIL+TD3,291,5915,25,5.593322894020706,0
Transformer+GAIL+TD3,291,5915,26,5.886013974125768,0
Transformer+GAIL+TD3,291,5915,27,3.7839572091885456,0
Transformer+GAIL+TD3,291,5915,28,14.34486045532132,0
Transformer+GAIL+TD3,291,5915,29,11.21577971668648,0
Transformer+GAIL+TD3,291,5915,30,3.775141641124825,0
Transformer+GAIL+TD3,291,5915,31,16.162215264485546,0
Transformer+GAIL+TD3,291,5915,32,5.180928050015595,0
Transformer+GAIL+TD3,291,5915,33,59.446988676220066,0
Transformer+GAIL+TD3,291,5915,34,2.460798928676719,0
Transformer+GAIL+TD3,291,5915,35,2.796313341127889,0
Transformer+GAIL+TD3,291,5915,36,3.290519095396451,0
Transformer+GAIL+TD3,291,5915,37,2.870136914186351,0
Transformer+GAIL+TD3,291,5915,38,62.552353755624786,0
Transformer+GAIL+TD3,291,5915,39,2.5843074599900224,0
Transformer+GAIL+TD3,291,5915,40,11.843238277098234,0
Transformer+GAIL+TD3,291,5915,41,1.8892354894698717,0
Transformer+GAIL+TD3,291,5915,42,14.632432432432436,0
Transformer+GAIL+TD3,291,5915,43,3.534424082518379,0
Transformer+GAIL+TD3,291,5915,44,10.592373466920023,0
Transformer+GAIL+TD3,291,5915,45,4.755059694232533,0
Transformer+GAIL+TD3,291,5915,46,84.29902690326276,0
Transformer+GAIL+TD3,291,5915,47,4.132649597151393,0
Transformer+GAIL+TD3,291,5915,48,3.958065699813786,0
Transformer+GAIL+TD3,291,5915,49,6.487262508400024,0
Transformer+GAIL+TD3,291,5915,50,8.927210143816504,0
Transformer+GAIL+TD3,291,5915,51,7.238548239376659,0
Transformer+GAIL+TD3,291,5915,52,6.361996947664552,0
Transformer+GAIL+TD3,291,5915,53,5.719944897329051,0
Transformer+GAIL+TD3,291,5915,54,5.994477015493683,0
Transformer+GAIL+TD3,291,5915,55,22.511547968484475,0
Transformer+GAIL+TD3,291,5915,56,6.5042849517732115,0
Transformer+GAIL+TD3,291,5915,57,4.698382745467535,0
Transformer+GAIL+TD3,291,5915,58,15.40039321294629,0
Transformer+GAIL+TD3,291,5915,59,7.530659487660618,0
Transformer+GAIL+TD3,291,5915,60,60.92626654276284,0
Transformer+GAIL+TD3,291,5915,61,6.240074856928338,0
Transformer+GAIL+TD3,291,5915,62,6.970287794740442,0
Transformer+GAIL+TD3,291,5915,63,4.08034024746687,0
Transformer+GAIL+TD3,291,5915,64,7.152226891982606,0
Transformer+GAIL+TD3,291,5915,65,7.576754907130286,0
Transformer+GAIL+TD3,291,5915,66,7.636954857134973,0
Transformer+GAIL+TD3,291,5915,67,8.118160429904377,0
Transformer+GAIL+TD3,291,5915,68,4.057411090379129,0
Transformer+GAIL+TD3,291,5915,69,3.7659482091644274,0
Transformer+GAIL+TD3,291,5915,70,4.009504008269416,0
Transformer+GAIL+TD3,291,5915,71,2.544836188285924,0
Transformer+GAIL+TD3,291,5915,72,1.912262371931279,0
Transformer+GAIL+TD3,291,5915,73,2.7182928602732197,0
Transformer+GAIL+TD3,291,5915,74,2.698391484741803,0
Transformer+GAIL+TD3,291,5915,75,5.054388900673282,0
Transformer+GAIL+TD3,291,5915,76,7.674290440328597,0
Transformer+GAIL+TD3,291,5915,77,45.41631832797427,0
Transformer+GAIL+TD3,291,5915,78,1.7782604222547196,0
Transformer+GAIL+TD3,291,5915,79,30.11720545426689,0
Transformer+GAIL+TD3,291,5915,80,8.109081307121919,0
Transformer+GAIL+TD3,291,5915,81,2.668492857982286,0
Transformer+GAIL+TD3,291,5915,82,88.4817081402151,0
Transformer+GAIL+TD3,291,5915,83,2.446610487157953,0
Transformer+GAIL+TD3,291,5915,84,42.91127394720579,0
Transformer+GAIL+TD3,291,5915,85,2.2608382546074437,0
Transformer+GAIL+TD3,291,5915,86,3.3799350413362923,0
Transformer+GAIL+TD3,291,5915,87,5.055504063436071,0
Transformer+GAIL+TD3,291,5915,88,31.27896906502234,0
Transformer+GAIL+TD3,291,5915,89,2.558849619690781,0
Transformer+GAIL+TD3,291,5915,90,9.575774090501303,0
Transformer+GAIL+TD3,291,5915,91,23.26984082968222,0
Transformer+GAIL+TD3,291,5915,92,2.4861727237966003,0
Transformer+GAIL+TD3,291,5915,93,10.05657177848608,0
Transformer+GAIL+TD3,291,5915,94,2.2090165792942016,0
Transformer+GAIL+TD3,291,5915,95,3.7215207751964527,0
Transformer+GAIL+TD3,291,5915,96,5.582075015361284,0
Transformer+GAIL+TD3,291,5915,97,10.171354118556476,0
Transformer+GAIL+TD3,291,5915,98,3.5059656209078,0
Transformer+GAIL+TD3,291,5917,5,4.966031401204701,0
Transformer+GAIL+TD3,291,5917,6,54.5041841004184,0
Transformer+GAIL+TD3,291,5917,7,21.626023657870793,0
Transformer+GAIL+TD3,291,5917,8,17.551024467873482,0
Transformer+GAIL+TD3,291,5917,9,14.992159559834935,0
Transformer+GAIL+TD3,291,5917,10,6.222945221283862,0
Transformer+GAIL+TD3,291,5917,11,9.874510559085948,0
Transformer+GAIL+TD3,291,5917,12,8.579634985539045,0
Transformer+GAIL+TD3,291,5917,13,7.850702453344517,0
Transformer+GAIL+TD3,291,5917,14,4.5605775266792214,0
Transformer+GAIL+TD3,291,5917,15,5.845978041676003,0
Transformer+GAIL+TD3,291,5917,16,4.360561359301451,0
Transformer+GAIL+TD3,291,5917,17,3.63006457225066,0
Transformer+GAIL+TD3,291,5917,18,5.967503543227374,0
Transformer+GAIL+TD3,291,5917,19,2.734979018120168,0
Transformer+GAIL+TD3,291,5917,20,3.3429409955400624,0
Transformer+GAIL+TD3,291,5917,21,4.702899202764232,0
Transformer+GAIL+TD3,291,5917,22,8.388656139220108,0
Transformer+GAIL+TD3,291,5917,23,14.284197121507006,0
Transformer+GAIL+TD3,291,5917,24,11.839127134724858,0
Transformer+GAIL+TD3,291,5917,25,8.338497646391794,0
Transformer+GAIL+TD3,291,5917,26,7.765470700945403,0
Transformer+GAIL+TD3,291,5917,27,3.648900866070876,0
Transformer+GAIL+TD3,291,5917,28,3.2782651258479727,0
Transformer+GAIL+TD3,291,5917,29,5.653271807232894,0
Transformer+GAIL+TD3,291,5917,30,12.471051352058945,0
Transformer+GAIL+TD3,291,5917,31,3.5166299696086334,0
Transformer+GAIL+TD3,291,5917,32,6.461960486765695,0
Transformer+GAIL+TD3,291,5917,33,3.9160400043902395,0
Transformer+GAIL+TD3,291,5917,34,9.197050880877878,0
Transformer+GAIL+TD3,291,5917,35,10.305893453701577,0
Transformer+GAIL+TD3,291,5917,36,4.722259314715097,0
Transformer+GAIL+TD3,291,5917,37,6.183540291083595,0
Transformer+GAIL+TD3,291,5917,38,4.423770463273427,0
Transformer+GAIL+TD3,291,5917,39,54.52122451961715,0
Transformer+GAIL+TD3,291,5917,40,5.433665551345139,0
Transformer+GAIL+TD3,291,5917,41,35.442921279002015,0
Transformer+GAIL+TD3,291,5917,42,2.6287078856239785,0
Transformer+GAIL+TD3,291,5917,43,4.460264633793669,0
Transformer+GAIL+TD3,291,5917,44,85.06725129217725,0
Transformer+GAIL+TD3,291,5917,45,2.9686301946003657,0
Transformer+GAIL+TD3,291,5917,46,6.48774268328021,0
Transformer+GAIL+TD3,291,5917,47,23.989988199490714,0
Transformer+GAIL+TD3,291,5917,48,2.924061344225532,0
Transformer+GAIL+TD3,291,5917,49,67.58900413693867,0
Transformer+GAIL+TD3,291,5917,50,3.162097885780026,0
Transformer+GAIL+TD3,291,5917,51,5.0170069371268,0
Transformer+GAIL+TD3,291,5917,52,8.801699279951997,0
Transformer+GAIL+TD3,291,5917,53,60.58044154131206,0
Transformer+GAIL+TD3,291,5917,54,2.6609309651423287,0
Transformer+GAIL+TD3,291,5917,55,14.733592987849946,0
Transformer+GAIL+TD3,291,5917,56,4.142737881900432,0
Transformer+GAIL+TD3,291,5917,57,8.52590942877422,0
Transformer+GAIL+TD3,291,5917,58,26.767371750032016,0
Transformer+GAIL+TD3,291,5917,59,3.5579342067279116,0
Transformer+GAIL+TD3,291,5917,60,9.47888606167723,0
Transformer+GAIL+TD3,291,5917,61,4.118464898665958,0
Transformer+GAIL+TD3,291,5917,62,4.442130523851332,0
Transformer+GAIL+TD3,291,5917,63,60.854466800804836,0
Transformer+GAIL+TD3,291,5917,64,8.725265301269285,0
Transformer+GAIL+TD3,291,5917,65,48.69273921462938,0
Transformer+GAIL+TD3,291,5917,66,4.05748772813436,0
Transformer+GAIL+TD3,291,5917,67,16.37860170360424,0
Transformer+GAIL+TD3,291,5917,68,116.25495188828432,0
Transformer+GAIL+TD3,291,5917,69,3.7488450082165867,0
Transformer+GAIL+TD3,291,5917,70,4.686083974080949,0
Transformer+GAIL+TD3,291,5917,71,5.1299034976371445,0
Transformer+GAIL+TD3,291,5917,72,2.9725426098677117,0
Transformer+GAIL+TD3,291,5917,73,80.09719956498097,0
Transformer+GAIL+TD3,291,5917,74,3.748016924339676,0
Transformer+GAIL+TD3,291,5917,75,6.204814027489865,0
Transformer+GAIL+TD3,291,5917,76,9.701029068966085,0
Transformer+GAIL+TD3,291,5917,77,29.162616048435904,0
Transformer+GAIL+TD3,291,5917,78,78.45244753555991,0
Transformer+GAIL+TD3,291,5917,79,4.15889938525193,0
Transformer+GAIL+TD3,291,5917,80,4.994830500197939,0
Transformer+GAIL+TD3,291,5917,81,11.37146628924879,0
Transformer+GAIL+TD3,291,5917,82,9.986996428621058,0
Transformer+GAIL+TD3,291,5917,83,5.200090508920432,0
Transformer+GAIL+TD3,291,5917,84,5.544515600719471,0
Transformer+GAIL+TD3,291,5917,85,5.087999625552016,0
Transformer+GAIL+TD3,291,5917,86,4.180920808583964,0
Transformer+GAIL+TD3,291,5917,87,14.43275804990107,0
Transformer+GAIL+TD3,291,5917,88,3.2964638609357353,0
Transformer+GAIL+TD3,291,5917,89,5.014710108811513,0
Transformer+GAIL+TD3,291,5917,90,4.1462961575135235,0
Transformer+GAIL+TD3,291,5917,91,53.675327255539706,0
Transformer+GAIL+TD3,291,5917,92,5.215993214639119,0
Transformer+GAIL+TD3,291,5917,93,3.1285896155283224,0
Transformer+GAIL+TD3,291,5917,94,3.131259812415244,0
Transformer+GAIL+TD3,291,5917,95,122.145525259458,0
Transformer+GAIL+TD3,291,5917,96,4.645068185238077,0
Transformer+GAIL+TD3,291,5917,97,9.72812144427833,0
Transformer+GAIL+TD3,291,5917,98,2.9746359215135536,0
Transformer+GAIL+TD3,291,5918,5,4.832559517929467,0
Transformer+GAIL+TD3,291,5918,6,29.77219626168224,0
Transformer+GAIL+TD3,291,5918,7,40.18950437317785,0
Transformer+GAIL+TD3,291,5918,8,16.843785632839225,0
Transformer+GAIL+TD3,291,5918,9,14.806410438235714,0
Transformer+GAIL+TD3,291,5918,10,6.57015699124566,0
Transformer+GAIL+TD3,291,5918,11,9.757605559926569,0
Transformer+GAIL+TD3,291,5918,12,7.869414946904429,0
Transformer+GAIL+TD3,291,5918,13,9.654675704822063,0
Transformer+GAIL+TD3,291,5918,14,7.34393230335278,0
Transformer+GAIL+TD3,291,5918,15,6.768952474921888,0
Transformer+GAIL+TD3,291,5918,16,5.522579107729493,0
Transformer+GAIL+TD3,291,5918,17,5.0212971513816855,0
Transformer+GAIL+TD3,291,5918,18,5.16928630935851,0
Transformer+GAIL+TD3,291,5918,19,8.087130499931888,0
Transformer+GAIL+TD3,291,5918,20,5.265536889674821,0
Transformer+GAIL+TD3,291,5918,21,7.817567199171257,0
Transformer+GAIL+TD3,291,5918,22,7.90748653167379,0
Transformer+GAIL+TD3,291,5918,23,3.7037680287838413,0
Transformer+GAIL+TD3,291,5918,24,4.413129254945789,0
Transformer+GAIL+TD3,291,5918,25,6.003632739134733,0
Transformer+GAIL+TD3,291,5918,26,4.269028367451797,0
Transformer+GAIL+TD3,291,5918,27,6.4588645004632745,0
Transformer+GAIL+TD3,291,5918,28,5.073054871549854,0
Transformer+GAIL+TD3,291,5918,29,6.435890018878266,0
Transformer+GAIL+TD3,291,5918,30,4.810909188645414,0
Transformer+GAIL+TD3,291,5918,31,9.349368400079696,0
Transformer+GAIL+TD3,291,5918,32,21.69637983320698,0
Transformer+GAIL+TD3,291,5918,33,2.6587050966278807,0
Transformer+GAIL+TD3,291,5918,34,88.41380303321174,0
Transformer+GAIL+TD3,291,5918,35,3.2257155153084467,0
Transformer+GAIL+TD3,291,5918,36,15.617708954989478,0
Transformer+GAIL+TD3,291,5918,37,38.12894675746789,0
Transformer+GAIL+TD3,291,5918,38,8.749301592439608,0
Transformer+GAIL+TD3,291,5918,39,49.03837868028405,0
Transformer+GAIL+TD3,291,5918,40,3.163987141753271,0
Transformer+GAIL+TD3,291,5918,41,3.3091582997091114,0
Transformer+GAIL+TD3,291,5918,42,10.659839223418777,0
Transformer+GAIL+TD3,291,5918,43,5.302367089800013,0
Transformer+GAIL+TD3,291,5918,44,10.573378698291664,0
Transformer+GAIL+TD3,291,5918,45,6.576654431508404,0
Transformer+GAIL+TD3,291,5918,46,8.084808346884143,0
Transformer+GAIL+TD3,291,5918,47,29.359932630851617,0
Transformer+GAIL+TD3,291,5918,48,2.638905867300082,0
Transformer+GAIL+TD3,291,5918,49,10.203359050445103,0
Transformer+GAIL+TD3,291,5918,50,2.65365435596389,0
Transformer+GAIL+TD3,291,5918,51,4.24956977579963,0
Transformer+GAIL+TD3,291,5918,52,50.05133866961082,0
Transformer+GAIL+TD3,291,5918,53,4.663852832046494,0
Transformer+GAIL+TD3,291,5918,54,82.63376420950794,0
Transformer+GAIL+TD3,291,5918,55,3.8149466915563632,0
Transformer+GAIL+TD3,291,5918,56,16.246666082153347,0
Transformer+GAIL+TD3,291,5918,57,65.59099268636926,0
Transformer+GAIL+TD3,291,5918,58,3.27871233453086,0
Transformer+GAIL+TD3,291,5918,59,106.213443092005,0
Transformer+GAIL+TD3,291,5918,60,4.36137720765263,0
Transformer+GAIL+TD3,291,5918,61,24.657344190233466,0
Transformer+GAIL+TD3,291,5918,62,8.632655057964069,0
Transformer+GAIL+TD3,291,5918,63,5.479174260550343,0
Transformer+GAIL+TD3,291,5918,64,144.5012386078659,0
Transformer+GAIL+TD3,291,5918,65,5.7812078234414175,0
Transformer+GAIL+TD3,291,5918,66,4.267460023902835,0
Transformer+GAIL+TD3,291,5918,67,5.661562177726608,0
Transformer+GAIL+TD3,291,5918,68,4.860730294394521,0
Transformer+GAIL+TD3,291,5918,69,57.26620478717243,0
Transformer+GAIL+TD3,291,5918,70,3.460500767615862,0
Transformer+GAIL+TD3,291,5918,71,3.7078779606504857,0
Transformer+GAIL+TD3,291,5918,72,4.376315634500744,0
Transformer+GAIL+TD3,291,5918,73,20.36926163442669,0
Transformer+GAIL+TD3,291,5918,74,3.6651069520735926,0
Transformer+GAIL+TD3,291,5918,75,8.592344830108626,0
Transformer+GAIL+TD3,291,5918,76,4.396878814478638,0
Transformer+GAIL+TD3,291,5918,77,27.208065696215606,0
Transformer+GAIL+TD3,291,5918,78,3.066699979769659,0
Transformer+GAIL+TD3,291,5918,79,9.392299053453383,0
Transformer+GAIL+TD3,291,5918,80,2.077938798149924,0
Transformer+GAIL+TD3,291,5918,81,5.274323359886338,0
Transformer+GAIL+TD3,291,5918,82,3.336968435972006,0
