step,metric,group,mean,sem,n
53,每百回合/偿债能力/消费企业,GAIL+TD3,265.52548941590305,101.35403408977753,8
54,每百回合/偿债能力/消费企业,GAIL+TD3,267.28154664207784,101.10110575117777,8
55,每百回合/偿债能力/消费企业,GAIL+TD3,258.7922308311049,101.17103370655802,8
56,每百回合/偿债能力/消费企业,GAIL+TD3,271.4404321570156,103.92728466802217,8
57,每百回合/偿债能力/消费企业,GAIL+TD3,272.46731305489254,105.37364462295209,8
58,每百回合/偿债能力/消费企业,GAIL+TD3,261.36769443582233,97.69799156384592,8
59,每百回合/偿债能力/消费企业,GAIL+TD3,264.7435007533485,101.45682317307147,8
60,每百回合/偿债能力/消费企业,GAIL+TD3,267.80228789091746,100.75830147235503,8
1,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,70.07660924498113,1.026129684146427,8
2,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,64.76753390872125,5.2169998705423195,8
3,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,69.5193396029201,2.5842206840506825,8
4,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,66.8923079731797,2.2500070566808015,8
5,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,64.6828426991183,4.708426888688168,8
6,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,56.3293304941738,2.638043212631738,8
7,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,52.92411028859118,1.70018259054628,8
8,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,52.894164768408004,3.7996505133043095,8
9,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,69.78047125120516,9.29625633480557,8
10,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,89.64508363531382,36.93431092602431,8
11,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,100.51802628925523,55.81059401894969,8
12,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,145.14635819316143,102.79084732079734,8
13,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,144.0938093023596,99.03408037277,8
14,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,62.84771499249204,32.749021476444064,8
15,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,70.95316441571141,44.79770818001321,8
16,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,93.24302437032294,66.89392795336428,8
17,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,121.0745078032687,76.53026294194794,8
18,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,131.8298836317398,73.59956639125056,8
19,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,124.45618083837111,78.74667150435393,8
20,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,170.01303728395266,119.74206302453035,8
21,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,161.7679618389618,101.14392119649038,8
22,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,169.482340415094,113.8416774406229,8
23,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,188.2424231644807,126.872391199187,7
24,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,94.01628962711001,45.92434117957701,8
25,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,101.57444433977373,51.214027813725764,8
26,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,146.5733214641869,86.8721973590009,8
27,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,144.32048771749137,84.59633068598055,8
28,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,149.86775991211547,95.67287843959895,8
29,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,169.54345667447515,102.73106248141414,8
30,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,164.55171285995215,100.93336693903473,8
31,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,123.46549804785542,74.66563837746108,8
32,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,108.8944413183485,61.06371050767324,8
33,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,110.3426770882248,57.61474712394341,8
34,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,113.41085651573432,59.117519678675535,8
35,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,148.65112371816247,84.32268557511453,8
36,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,138.55753801483294,75.64887909654998,8
37,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,169.6130406799408,100.26265469492353,8
38,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,149.1618453044644,82.93472544223113,8
39,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,145.0199165461959,81.04130002510675,8
40,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,148.57955455257496,82.84704446577268,8
41,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,165.86031458061726,96.6854756863041,8
42,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,159.91942842748787,92.78883044682209,8
43,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,161.92190114945828,93.78489287278943,8
44,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,166.86600079657035,97.61750025386274,8
45,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,167.81422682559509,98.57925863766425,8
46,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,164.05945817748724,95.16059901590322,8
47,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,154.10939243068304,86.70235517964633,8
48,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,167.41952952912274,98.88518034787495,8
49,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,160.67837103002444,91.90948430374715,8
50,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,159.1092329321199,91.18999926880572,8
51,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,162.29899939520593,94.43464126601562,8
52,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,163.92018973698168,95.33869873406275,8
53,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,163.37459095726396,94.90867032249497,8
54,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,163.26247731878604,93.85195300029626,8
55,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,163.59152597627468,95.77082584388178,8
56,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,161.6337232645532,93.76413691523608,8
57,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,165.66732866767205,96.51875026923096,8
58,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,148.8361163328741,83.48632162505099,8
59,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,173.71326062044633,103.26122246007012,8
60,每百回合/偿债能力/消费企业,Trans.+GAIL+TD3,176.78778266243233,106.68243212627296,8
