step,metric,group,mean,sem,n
39,每百回合/累计收益/银行,GAIL+TD3,10025.5259,2250.286436820964,8
40,每百回合/累计收益/银行,GAIL+TD3,10147.727837499999,2216.052833569259,8
41,每百回合/累计收益/银行,GAIL+TD3,11251.3727625,2935.9854585816047,8
42,每百回合/累计收益/银行,GAIL+TD3,10653.5084625,2457.303837472416,8
43,每百回合/累计收益/银行,GAIL+TD3,11035.151137499995,2620.9807008479597,8
44,每百回合/累计收益/银行,GAIL+TD3,10494.956400000001,2274.208971358449,8
45,每百回合/累计收益/银行,GAIL+TD3,9697.083450000002,1706.0688732644082,8
46,每百回合/累计收益/银行,GAIL+TD3,9697.579599999997,1913.2662190064084,8
47,每百回合/累计收益/银行,GAIL+TD3,10224.4688125,2387.903370961886,8
48,每百回合/累计收益/银行,GAIL+TD3,10242.786337499998,2376.0375688377394,8
49,每百回合/累计收益/银行,GAIL+TD3,10580.2865375,2517.4188906928975,8
50,每百回合/累计收益/银行,GAIL+TD3,10315.185787499999,2272.613892212705,8
51,每百回合/累计收益/银行,GAIL+TD3,10749.607562500001,2534.417748775631,8
52,每百回合/累计收益/银行,GAIL+TD3,9524.346037499998,1674.2511868139075,8
53,每百回合/累计收益/银行,GAIL+TD3,10616.054287499997,2348.307287796175,8
54,每百回合/累计收益/银行,GAIL+TD3,10062.283225,2203.7042397595455,8
55,每百回合/累计收益/银行,GAIL+TD3,9540.139462500001,1785.0277586350626,8
56,每百回合/累计收益/银行,GAIL+TD3,10545.853362499998,2472.4515184068746,8
57,每百回合/累计收益/银行,GAIL+TD3,10101.34085,2087.3751553708917,8
58,每百回合/累计收益/银行,GAIL+TD3,10575.2102125,2566.1553179469292,8
59,每百回合/累计收益/银行,GAIL+TD3,10161.160399999999,2134.398309011394,8
60,每百回合/累计收益/银行,GAIL+TD3,10125.068087500002,2172.5827646621588,8
1,每百回合/累计收益/银行,Trans.+GAIL+TD3,15.406237499999994,0.7582113427896083,8
2,每百回合/累计收益/银行,Trans.+GAIL+TD3,14.808425000000002,0.5144315776903662,8
3,每百回合/累计收益/银行,Trans.+GAIL+TD3,75.00417500000002,18.90033059284518,8
4,每百回合/累计收益/银行,Trans.+GAIL+TD3,114.7284,15.955948098809568,7
5,每百回合/累计收益/银行,Trans.+GAIL+TD3,79.9026125,9.44825002675169,8
6,每百回合/累计收益/银行,Trans.+GAIL+TD3,102.24237142857143,16.099433377084964,7
7,每百回合/累计收益/银行,Trans.+GAIL+TD3,125.756375,17.970295659631027,8
8,每百回合/累计收益/银行,Trans.+GAIL+TD3,229.01617499999998,56.68879480203659,8
9,每百回合/累计收益/银行,Trans.+GAIL+TD3,948.3486249999999,541.0920669712646,8
10,每百回合/累计收益/银行,Trans.+GAIL+TD3,9443.503400000003,8736.626702484402,8
11,每百回合/累计收益/银行,Trans.+GAIL+TD3,18827.44695000001,17687.634264517845,8
12,每百回合/累计收益/银行,Trans.+GAIL+TD3,16428.941075,14876.820745702587,8
13,每百回合/累计收益/银行,Trans.+GAIL+TD3,7259.5556125,5415.213880534326,8
14,每百回合/累计收益/银行,Trans.+GAIL+TD3,3003.4297625,1023.3856429400402,8
15,每百回合/累计收益/银行,Trans.+GAIL+TD3,3628.8333499999994,1376.3213565739577,8
16,每百回合/累计收益/银行,Trans.+GAIL+TD3,3535.0059875000006,1198.305879466201,8
17,每百回合/累计收益/银行,Trans.+GAIL+TD3,6405.58235,3155.5683719915037,8
18,每百回合/累计收益/银行,Trans.+GAIL+TD3,12765.1963125,9596.929218156389,8
19,每百回合/累计收益/银行,Trans.+GAIL+TD3,5082.4943625000005,2289.1032992298274,8
20,每百回合/累计收益/银行,Trans.+GAIL+TD3,6929.8758124999995,3513.3939992115947,8
21,每百回合/累计收益/银行,Trans.+GAIL+TD3,9394.6791625,6380.8656122851835,8
22,每百回合/累计收益/银行,Trans.+GAIL+TD3,6059.7758125,2987.014281409099,8
23,每百回合/累计收益/银行,Trans.+GAIL+TD3,5728.513274999999,2679.6679621110993,8
24,每百回合/累计收益/银行,Trans.+GAIL+TD3,4962.8086625,1898.2896146275662,8
25,每百回合/累计收益/银行,Trans.+GAIL+TD3,5597.551675000001,2609.4946229991792,8
26,每百回合/累计收益/银行,Trans.+GAIL+TD3,5902.210612499999,2601.246539400809,8
27,每百回合/累计收益/银行,Trans.+GAIL+TD3,4864.549375,1721.6788947368564,8
28,每百回合/累计收益/银行,Trans.+GAIL+TD3,4881.848675,1759.3232639455266,8
29,每百回合/累计收益/银行,Trans.+GAIL+TD3,5906.829725,2837.163233500651,8
30,每百回合/累计收益/银行,Trans.+GAIL+TD3,5305.475525,1969.4908274769214,8
31,每百回合/累计收益/银行,Trans.+GAIL+TD3,5848.887637500002,2401.8585861715087,8
32,每百回合/累计收益/银行,Trans.+GAIL+TD3,6450.775062500001,3179.1320296122967,8
33,每百回合/累计收益/银行,Trans.+GAIL+TD3,8429.622000000003,5278.9570063640285,8
34,每百回合/累计收益/银行,Trans.+GAIL+TD3,6641.412875000002,3184.2491196654955,8
35,每百回合/累计收益/银行,Trans.+GAIL+TD3,5302.573212500001,2038.0417824483307,8
36,每百回合/累计收益/银行,Trans.+GAIL+TD3,5564.004037500001,2248.239690910285,8
37,每百回合/累计收益/银行,Trans.+GAIL+TD3,7308.203424999999,3881.521582966285,8
38,每百回合/累计收益/银行,Trans.+GAIL+TD3,6927.525962499997,3614.233883035301,8
39,每百回合/累计收益/银行,Trans.+GAIL+TD3,7059.1225875,3440.7318348857984,8
40,每百回合/累计收益/银行,Trans.+GAIL+TD3,7422.57885,3766.437618895593,8
41,每百回合/累计收益/银行,Trans.+GAIL+TD3,7542.544112500001,3554.041125383368,8
42,每百回合/累计收益/银行,Trans.+GAIL+TD3,6929.94335,3301.4806449178936,8
43,每百回合/累计收益/银行,Trans.+GAIL+TD3,7701.008274999998,4167.916369789296,8
44,每百回合/累计收益/银行,Trans.+GAIL+TD3,6898.584375,3363.540940909688,8
45,每百回合/累计收益/银行,Trans.+GAIL+TD3,7310.4640375,3759.047722696157,8
46,每百回合/累计收益/银行,Trans.+GAIL+TD3,7209.3946125,3691.121854493001,8
47,每百回合/累计收益/银行,Trans.+GAIL+TD3,7159.729549999997,3721.7414087358748,8
48,每百回合/累计收益/银行,Trans.+GAIL+TD3,7114.9747,3567.650730470941,8
49,每百回合/累计收益/银行,Trans.+GAIL+TD3,7246.481375,3749.5447603948037,8
50,每百回合/累计收益/银行,Trans.+GAIL+TD3,7429.6242625,3825.715058686681,8
51,每百回合/累计收益/银行,Trans.+GAIL+TD3,6927.674249999998,3201.3362660459084,8
52,每百回合/累计收益/银行,Trans.+GAIL+TD3,7325.316650000002,3774.5895520869603,8
53,每百回合/累计收益/银行,Trans.+GAIL+TD3,7140.787337500002,3697.5027865760053,8
54,每百回合/累计收益/银行,Trans.+GAIL+TD3,7357.781025,3850.925643099848,8
55,每百回合/累计收益/银行,Trans.+GAIL+TD3,7004.981,3526.4875167718187,8
56,每百回合/累计收益/银行,Trans.+GAIL+TD3,6758.238237500001,3243.8644170870275,8
57,每百回合/累计收益/银行,Trans.+GAIL+TD3,7319.155575000001,3709.9306151927526,8
58,每百回合/累计收益/银行,Trans.+GAIL+TD3,6762.925925000001,3241.993609688084,8
59,每百回合/累计收益/银行,Trans.+GAIL+TD3,6785.5098625,3206.6244816197777,8
60,每百回合/累计收益/银行,Trans.+GAIL+TD3,7112.1399624999995,3496.338533397133,8
