seed,evaluation_step,completed_environment_episode,td3_parameter_update_step,total_sim_days,expert_sample_count,expert_score_mean,actor_score_mean,expert_minus_actor_score_mean,actor_expert_js_divergence,expert_vs_actor_roc_auc,auc_distance_from_0_5,action_mae,action_rmse,actor_checkpoint,actor_checkpoint_sha256
187,50,5000,364883,369884,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0050_episode_005000.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,51,5100,374188,379289,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0051_episode_005100.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,52,5200,383298,388499,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0052_episode_005200.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,53,5300,392365,397666,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0053_episode_005300.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,54,5400,401476,406877,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0054_episode_005400.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,55,5500,410469,415970,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0055_episode_005500.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,56,5600,419621,425222,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0056_episode_005600.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,57,5700,428719,434420,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0057_episode_005700.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,58,5800,437731,443532,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0058_episode_005800.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,59,5900,446527,452428,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0059_episode_005900.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,60,6000,455578,461579,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0060_episode_006000.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
