seed,evaluation_step,completed_environment_episode,td3_parameter_update_step,total_sim_days,expert_sample_count,expert_score_mean,actor_score_mean,expert_minus_actor_score_mean,actor_expert_js_divergence,expert_vs_actor_roc_auc,auc_distance_from_0_5,action_mae,action_rmse,actor_checkpoint,actor_checkpoint_sha256
652,1,100,512,613,16952,0.8979966168438224,0.3509129232490974,0.547083693594725,0.66002059090247,0.9959365060211649,0.4959365060211649,0.17431943118572235,0.2684572637081146,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_652\actor_snapshots\evaluation_step_0001_episode_000100.pth,2cb91097d8ecc3e96764bf09c0481c6f154e1a9fdc467a18887c5cb222f2099f
652,2,200,976,1177,16952,0.8979966168438224,0.3509129232490974,0.547083693594725,0.66002059090247,0.9959365060211649,0.4959365060211649,0.17431943118572235,0.2684572637081146,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_652\actor_snapshots\evaluation_step_0002_episode_000200.pth,2cb91097d8ecc3e96764bf09c0481c6f154e1a9fdc467a18887c5cb222f2099f
652,3,300,1444,1745,16952,0.8979966168438224,0.7416669162741408,0.15632970056968154,0.240198801909415,0.5859398732445229,0.0859398732445229,0.26077109575271606,0.3297881782054901,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_652\actor_snapshots\evaluation_step_0003_episode_000300.pth,d2413fb0304ed46fc5706440191d60fd49db3d6713ae575c1b1079875d512b2c
652,4,400,2013,2414,16952,0.8979966168438224,0.8639860775224151,0.034010539321407296,0.34697546265321266,0.3817069804122837,0.11829301958771632,0.23438306152820587,0.30054616928100586,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_652\actor_snapshots\evaluation_step_0004_episode_000400.pth,e1062f8745464ddf6d9da4e28a7d1a162dac5c8728e5ba0ffa6f1fffccf1a254
652,5,500,2664,3165,16952,0.8979966168438224,0.8580467106951133,0.03994990614870908,0.2873398853982881,0.6742790880020784,0.17427908800207836,0.2615547478199005,0.3287945091724396,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_652\actor_snapshots\evaluation_step_0005_episode_000500.pth,7856b8d800dec16031524324bad454d55aba236c6ebe009c36a6383cbb689199
652,6,600,3400,4001,16952,0.8979966168438224,0.848319071977267,0.0496775448665554,0.20156233074998334,0.6535971650014332,0.15359716500143317,0.24581827223300934,0.31926199793815613,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_652\actor_snapshots\evaluation_step_0006_episode_000600.pth,ff2ea1914a36176fe0f0fb8b07681d8eea496a8929771fbe61953302e992d05d
652,7,700,4253,4954,16952,0.8979966168438224,0.8481673820852071,0.049829234758615226,0.23516706569299373,0.7155724430733107,0.2155724430733107,0.24523524940013885,0.31392666697502136,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_652\actor_snapshots\evaluation_step_0007_episode_000700.pth,48c4cffff47a8fa23a601bfac000f91058c6ca8c783a0b80f3916814ae864f8a
652,8,800,5227,6028,16952,0.8979966168438224,0.8523005603084366,0.045696056535385776,0.2447282422086311,0.6277262559460562,0.12772625594605624,0.26021021604537964,0.32733699679374695,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_652\actor_snapshots\evaluation_step_0008_episode_000800.pth,aec8e924a8c2d0accbd522242b3d148f634e1bc288f2b5a5113de14951565f1d
652,9,900,6303,7204,16952,0.8979966168438224,0.8594140232127088,0.038582593631113604,0.26446122891919194,0.6503785599920582,0.15037855999205818,0.2343076467514038,0.3093504011631012,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_652\actor_snapshots\evaluation_step_0009_episode_000900.pth,8234f1b4ec42a497ecd7ce89c8220a7ebb94db810767b5b6438508cc7ace7abf
652,10,1000,7435,8436,16952,0.8979966168438224,0.8451905147879683,0.05280610205585412,0.316517143699827,0.7964882864166786,0.29648828641667857,0.21416674554347992,0.2917402982711792,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_652\actor_snapshots\evaluation_step_0010_episode_001000.pth,d8419864a28705b16706a210cbbb0403cc2182f15a904802d6976ed58bb3bfb2
