participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,status,survival_days,human_decision_days,episode_decision_seconds,avg_seconds_per_decision,decisions_per_minute,episode_wall_seconds,wall_decisions_per_minute,rows_saved_total,auto_policy,expert_output_path,meta_output_path
codex_humanlike_20260602_153220,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,episode_done,99,98,1.8,0.018,3267.572,2.604,2258.141,98,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike_20260602_153220_20260602_153220_23e691fc_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike_20260602_153220_20260602_153220_23e691fc_meta.csv
codex_humanlike_20260602_153220,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,1,episode_done,99,98,1.98,0.02,2969.673,2.611,2251.941,196,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike_20260602_153220_20260602_153220_23e691fc_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike_20260602_153220_20260602_153220_23e691fc_meta.csv
codex_humanlike_20260602_153220,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,2,episode_done,99,98,2.002,0.02,2936.944,2.69,2186.186,294,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike_20260602_153220_20260602_153220_23e691fc_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike_20260602_153220_20260602_153220_23e691fc_meta.csv
codex_humanlike_20260602_153220,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,3,episode_done,99,98,2.04,0.021,2881.875,2.676,2197.381,392,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike_20260602_153220_20260602_153220_23e691fc_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike_20260602_153220_20260602_153220_23e691fc_meta.csv
codex_humanlike_20260602_153220,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,4,episode_done,99,98,2.008,0.02,2928.98,2.656,2213.439,490,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike_20260602_153220_20260602_153220_23e691fc_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike_20260602_153220_20260602_153220_23e691fc_meta.csv
