participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
anonymous,20岁以下,高中及以下,男,几乎没有,偶尔接触,184,0,1,td3,22.325,0.1,0.125,0.1,1.0,1.25,0.8,0.8,0.1,0.1,0.0,0.05,0.5,0.5,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,10.0,0.8,10.0,100.0,6.0,7.0,8.0,0.5,0.19999999999999996,0.3999999999999999,0.0
anonymous,20岁以下,高中及以下,男,几乎没有,偶尔接触,184,0,2,td3,13.754,0.19341999999999998,0.15259999999999999,0.2,1.224,1.5,0.8,0.8,0.1,0.1,0.0,0.1,0.6,0.7,0.8,0.6,0.8,0.7,0.0,0.0,0.0,0.0,0.8,0.624,0.8,0.542,0.0,0.0,0.0,0.0,0.8,10.0,1.1999062299728394,10.0,146.41,6.6,9.317,12.0,0.25695377934029573,0.09999999999999987,0.33099999999999996,0.5
anonymous,20岁以下,高中及以下,男,几乎没有,偶尔接触,184,0,3,td3,19.644,0.11187000000000001,0.17620000000000002,0.27708,1.4140000000000001,1.65,0.8,1.2,0.14640999999999998,0.07708,0.0,0.13899999999999998,0.6599999999999999,0.9317,0.8,0.6599999999999999,1.1999062299728394,0.783,0.0,0.0,10.0,0.124,0.8,0.754,1.1999062299728394,0.575,0.0,0.0,10.0,0.013000000000000001,1.2,10.0,1.0064564903037532,10.0,53.5071,4.8114,13.1035,8.748,-0.02170286940198446,-0.271,0.40640764194483214,-0.271
anonymous,20岁以下,高中及以下,男,几乎没有,偶尔接触,184,0,4,td3,8.692,0.1732,0.136,0.33058,1.452,1.05,1.2,0.8747999999999999,0.0535071,0.0535,0.0,0.16499999999999998,0.48114,1.3103500000000001,1.2,0.42000000000000004,1.0064564903037532,0.96,0.0,0.0,10.0,0.018,1.2,1.032,1.0064564903037532,0.512,0.0,0.0,10.0,0.073,0.8747999999999999,10.0,1.2406878957241299,10.0,53.5071,4.8114,8.5973,8.748,-0.19106755196304848,0.0,-0.34389285305452744,0.0
