participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
anonymous,20-40岁,硕士及以上,男,几乎没有,偶尔接触,184,0,1,td3,38.058,0.1,0.125,0.1,1.0,1.25,0.8,0.8,0.1,0.1,0.0,0.05,0.5,0.5,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,10.0,0.8,10.0,0.0,5.5,5.5,8.8,-0.5,0.10000000000000009,0.10000000000000009,0.10000000000000009
anonymous,20-40岁,硕士及以上,男,几乎没有,偶尔接触,184,0,2,td3,25.102,0.10542,0.1451,0.1,1.174,1.375,0.8,0.8800000000000001,0.0,0.0,0.0,0.05,0.55,0.55,0.8,0.55,0.8,0.55,0.0,0.0,0.0,0.0,0.8,0.624,0.8,0.542,0.0,0.0,0.0,0.0,0.8800000000000001,10.0,1.1999062299728394,10.0,0.0,6.05,6.05,10.648,-0.5,0.09999999999999987,0.09999999999999987,0.20999999999999996
anonymous,20-40岁,硕士及以上,男,几乎没有,偶尔接触,184,0,3,td3,8.55,0.10357,0.15355,0.1,1.183,1.2675,0.8800000000000001,1.0648,0.0,0.0,0.0,0.05,0.6049999999999999,0.6049999999999999,0.8800000000000001,0.507,1.1999062299728394,0.507,0.0,0.0,0.0,0.0,0.8800000000000001,0.6759999999999999,1.1999062299728394,0.617,0.0,0.0,0.0,0.0,1.0648,10.0,1.0998823578085917,10.0,2.0,6.655,6.655,11.7128,-0.4806893888191561,0.10000000000000031,0.10000000000000031,0.10000000000000009
