participant_id,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
123,184,0,11,td3,7.03,0.08678,0.0971,0.0,0.788,0.7225,1.1,1.2,0.0,0.0,0.0,0.0,0.4,0.4,1.1,0.28900000000000003,1.9215481774802243,0.28900000000000003,0.0,0.0,0.0,0.0,1.1,0.499,1.9215481774802243,0.5599999999999999,0.0,0.0,0.0,0.0,1.2,10.0,1.916159160621951,10.0,0.0,4.0,4.0,12.0,-0.5,0.0,0.0,0.0
123,184,0,12,td3,10.638,0.08918999999999999,0.09240000000000002,0.0,0.742,0.695,1.2,1.2,0.0,0.0,0.0,0.0,0.4,0.4,1.2,0.27799999999999997,1.916159160621951,0.27799999999999997,0.0,0.0,0.0,0.0,1.2,0.46399999999999997,1.916159160621951,0.579,0.0,0.0,0.0,0.0,1.2,10.0,2.0195279321459023,10.0,0.0,4.0,4.0,12.0,-0.5,0.0,0.0,0.0
123,184,0,13,td3,24.582,0.09085,0.08595000000000003,0.0,0.757,0.6925,1.2,1.2,0.0,0.0,0.0,0.0,0.4,0.4,1.2,0.277,2.0195279321459023,0.277,0.0,0.0,0.0,0.0,1.2,0.48,2.0195279321459023,0.6759999999999999,0.0,0.0,0.0,0.0,1.2,10.0,2.1569745420612,10.0,0.0,3.0,3.0,18.0,-0.5,-0.25,-0.25,0.5
123,184,0,14,td3,9.16,0.08688,0.08120000000000002,0.0,0.725,0.6775,1.2,1.8,0.0,0.0,0.0,0.0,0.3,0.3,1.2,0.271,2.1569745420612,0.271,0.0,0.0,0.0,0.0,1.2,0.454,2.1569745420612,0.648,0.0,0.0,0.0,0.0,1.8,10.0,2.0526362275087453,10.0,0.0,3.0,3.0,24.0,-0.5,0.0,0.0,0.33333333333333326
123,184,0,15,td3,17.818,0.1235,0.06895000000000003,0.0,0.6849999999999999,0.5625,1.8,2.4,0.0,0.0,0.0,0.0,0.3,0.3,1.8,0.225,2.0526362275087453,0.225,0.0,0.0,0.0,0.0,1.8,0.45999999999999996,2.0526362275087453,0.7809999999999999,0.0,0.0,0.0,0.0,2.4,10.0,2.6278528102454413,10.0,0.0,4.0,4.0,25.0,-0.5,0.33333333333333326,0.33333333333333326,0.04166666666666674
123,184,0,16,td3,8.008,0.15509,0.06575000000000003,0.0,0.647,0.615,2.4,2.5,0.0,0.0,0.0,0.0,0.4,0.4,2.4,0.246,2.6278528102454413,0.246,0.0,0.0,0.0,0.0,2.4,0.40099999999999997,2.6278528102454413,0.924,0.0,0.0,0.0,0.0,2.5,10.0,3.4324535617714624,10.0,0.0,4.0,4.0,27.0,-0.5,0.0,0.0,0.08000000000000007
123,184,0,17,td3,12.355,0.1645,0.061,0.0,0.658,0.61,2.5,2.7,0.0,0.0,0.0,0.0,0.4,0.4,2.5,0.238,3.4324535617714624,0.261,10.0,0.006,0.0,0.0,2.5,0.42000000000000004,3.4324535617714624,1.168,10.0,0.040999999999999995,0.0,0.0,2.7,10.0,2.9261202419453074,10.0,0.0,4.0,4.0,27.0,-0.5,0.0,0.0,0.0
123,184,0,18,td3,33.887,0.14602,0.08,0.0,0.54,0.73,2.7,2.7,0.0,0.0,0.0,0.0,0.4,0.4,2.7,0.292,2.9261202419453074,0.292,0.0,0.0,0.0,0.0,2.7,0.248,2.9261202419453074,0.8880000000000001,0.0,0.0,0.0,0.0,2.7,10.0,4.181540384741483,10.0,0.0,3.0,3.0,13.5,-0.5,-0.25,-0.25,-0.5
123,184,0,19,td3,8.1,0.13243000000000002,0.084,0.0,0.49000000000000005,0.53,2.7,1.35,0.0,0.0,0.0,0.0,0.3,0.3,2.7,0.21200000000000002,4.181540384741483,0.21200000000000002,0.0,0.0,0.0,0.0,2.7,0.27799999999999997,4.181540384741483,0.731,0.0,0.0,0.0,0.0,1.35,10.0,2.580810407518306,10.0,0.0,3.0,3.0,13.5,-0.5,0.0,0.0,0.0
123,184,0,20,td3,23.128,0.09848,0.0968,0.0,0.6220000000000001,0.75,1.35,1.35,0.0,0.0,0.0,0.0,0.3,0.3,1.35,0.3,2.580810407518306,0.3,0.0,0.0,0.0,0.0,1.35,0.322,2.580810407518306,0.8109999999999999,0.0,0.0,0.0,0.0,1.35,10.0,2.577962733151179,10.0,0.0,3.0,3.0,6.75,-0.5,0.0,0.0,-0.5
