participant_id,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
1+,184,0,56,td3,8.807,2.14937,2.63185,0.0,2.65,3.5774999999999997,8.11013,7.29912,0.0,0.0,0.0,0.0,1.44968,1.44968,8.11013,1.431,7.311370191567636,1.431,0.0,0.0,0.0,0.0,8.11013,1.2189999999999999,7.311370191567636,1.8690000000000002,0.0,0.0,0.0,0.0,7.29912,10.0,8.829440614237232,10.0,0.0,13.0471,13.0471,80.2903,-0.5,-0.10000137961481159,-0.10000137961481159,0.09999972599436635
1+,184,0,57,td3,13.084,2.1000300000000003,2.6765,0.0,2.816,3.2625,7.29912,8.02903,0.0,0.0,0.0,0.0,1.30471,1.30471,7.29912,1.3050000000000002,8.829440614237232,1.3050000000000002,0.0,0.0,0.0,0.0,7.29912,1.511,8.829440614237232,2.324,0.0,0.0,0.0,0.0,8.02903,10.0,7.2425967112351755,10.0,0.0,14.0471,14.0471,71.5387,-0.5,0.0766453847981543,0.0766453847981543,-0.1089994681798423
1+,184,0,58,td3,7.015,2.494,2.70965,0.0,3.106,3.4375,8.02903,7.15387,0.0,0.0,0.0,0.0,1.40471,1.40471,8.02903,1.375,7.2425967112351755,1.375,0.0,0.0,0.0,0.0,8.02903,1.7309999999999999,7.2425967112351755,2.0989999999999998,0.0,0.0,0.0,0.0,7.15387,10.0,8.847398654321427,10.0,0.0,14.0471,14.0471,77.5387,-0.5,2.220446049250313e-16,2.220446049250313e-16,0.08387068817297494
1+,184,0,59,td3,8.027,2.31973,2.7709999999999995,0.0,2.899,3.5125,7.15387,7.753870000000001,0.0,0.0,0.0,0.0,1.4047100000000001,1.4047100000000001,7.15387,1.405,8.847398654321427,1.405,0.0,0.0,0.0,0.0,7.15387,1.494,8.847398654321427,1.972,0.0,0.0,0.0,0.0,7.753870000000001,10.0,7.793752866856581,10.0,0.0,13.0471,13.0471,76.5387,-0.5,-0.07118907105381178,-0.07118907105381178,-0.012896785734091476
1+,184,0,60,td3,7.257,2.39362,2.8260499999999995,0.0,2.712,3.2625,7.753870000000001,7.65387,0.0,0.0,0.0,0.0,1.3047100000000003,1.3047100000000003,7.753870000000001,1.3050000000000002,7.793752866856581,1.3050000000000002,0.0,0.0,0.0,0.0,7.753870000000001,1.407,7.793752866856581,2.307,0.0,0.0,0.0,0.0,7.65387,10.0,8.888010576048774,10.0,0.0,14.0471,14.0471,80.5387,-0.5,0.0766453847981543,0.0766453847981543,0.05226114370899948
1+,184,0,61,td3,6.452,2.2669099999999998,2.8901999999999997,0.0,2.871,3.5125,7.65387,8.05387,0.0,0.0,0.0,0.0,1.4047100000000001,1.4047100000000001,7.65387,1.405,8.888010576048774,1.405,0.0,0.0,0.0,0.0,7.65387,1.466,8.888010576048774,1.985,0.0,0.0,0.0,0.0,8.05387,10.0,6.924259271569044,10.0,0.0,12.6424,12.6424,72.4848,-0.5,-0.09999928810928949,-0.09999928810928949,-0.10000037249173377
1+,184,0,62,td3,9.715,2.69157,2.9184,0.0,2.878,3.16,8.05387,7.248480000000001,0.0,0.0,0.0,0.0,1.2642400000000003,1.2642400000000003,8.05387,1.264,6.924259271569044,1.264,0.0,0.0,0.0,0.0,8.05387,1.614,6.924259271569044,1.8679999999999999,0.0,0.0,0.0,0.0,7.248480000000001,10.0,9.056353104077298,10.0,0.0,13.9066,13.9066,79.7333,-0.5,0.09999683604378884,0.09999683604378884,0.100000275919917
1+,184,0,63,td3,5.088,2.31542,3.00515,0.0,2.6100000000000003,3.4775,7.248480000000001,7.973330000000002,0.0,0.0,0.0,0.0,1.39066,1.39066,7.248480000000001,1.391,9.056353104077298,1.391,0.0,0.0,0.0,0.0,7.248480000000001,1.2189999999999999,9.056353104077298,1.8690000000000002,0.0,0.0,0.0,0.0,7.973330000000002,10.0,7.73878081163554,10.0,0.0,12.5159,12.5159,71.76,-0.5,-0.10000287633210136,-0.10000287633210136,-0.09999962374566218
1+,184,0,64,td3,7.07,2.42531,3.0576500000000006,0.0,2.6049999999999995,3.13,7.973330000000002,7.176,0.0,0.0,0.0,0.0,1.2515899999999998,1.2515899999999998,7.973330000000002,1.252,7.73878081163554,1.252,0.0,0.0,0.0,0.0,7.973330000000002,1.353,7.73878081163554,1.827,0.0,0.0,0.0,0.0,7.176,10.0,8.536423567637147,10.0,0.0,12.5159,12.5159,78.936,-0.5,2.220446049250313e-16,2.220446049250313e-16,0.10000000000000009
1+,184,0,65,td3,8.515,2.17748,3.1310500000000006,0.0,2.396,3.13,7.176,7.893600000000001,0.0,0.0,0.0,0.0,1.2515900000000002,1.2515900000000002,7.176,1.252,8.536423567637147,1.252,0.0,0.0,0.0,0.0,7.176,1.144,8.536423567637147,2.409,0.0,0.0,0.0,0.0,7.893600000000001,10.0,8.162896625108266,10.0,0.0,12.5159,12.5159,80.1466,-0.5,-1.1102230246251565e-16,-1.1102230246251565e-16,0.01533647511908387
