participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,status,survival_days,human_decision_days,episode_decision_seconds,avg_seconds_per_decision,decisions_per_minute,episode_wall_seconds,wall_decisions_per_minute,rows_saved_total,auto_policy,expert_output_path,meta_output_path
1+,20-40岁,硕士及以上,男,几乎没有,经常接触,184,0,episode_done,99,97,88.827,0.916,65.521,90.345,64.42,97,td3,/root/经济系统-远程/real_System_remake/human_collect_web_data/1__20260530_223340_516bdd1f_expert.csv,/root/经济系统-远程/real_System_remake/human_collect_web_data/1__20260530_223340_516bdd1f_meta.csv
