participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,status,survival_days,human_decision_days,episode_decision_seconds,avg_seconds_per_decision,decisions_per_minute,episode_wall_seconds,wall_decisions_per_minute,rows_saved_total,auto_policy,expert_output_path,meta_output_path
anonymous,20-40岁,大专/本科,男,几乎没有,几乎没有,184,0,ended_by_user,34,31,36.039,1.163,51.611,43.204,43.051,31,td3,/root/经济系统-远程/real_System_remake/human_collect_web_data/anonymous_20260602_093206_0a22cbbc_expert.csv,/root/经济系统-远程/real_System_remake/human_collect_web_data/anonymous_20260602_093206_0a22cbbc_meta.csv
