participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
anonymous,20-40岁,大专/本科,男,几乎没有,几乎没有,184,0,1,td3,1229.548,0.1,0.125,0.1,1.0,1.25,0.8,0.8,0.1,0.1,0.0,0.05,0.5,0.5,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0,0.8,10.0,0.8,10.0,80.0,7.5,7.5,10.0,0.30000000000000004,0.5,0.5,0.25
anonymous,20-40岁,大专/本科,男,几乎没有,几乎没有,184,0,2,td3,570.696,0.0997,0.18325,0.18,1.25,1.8325,0.8,1.0,0.08,0.08,0.0,0.09,0.75,0.75,0.8,0.682,0.8,0.728,10.0,0.051000000000000004,10.0,0.016,0.8,0.568,0.8,0.526,10.0,0.018,10.0,0.005,1.0,10.0,1.1999062299728394,10.0,71.28,6.75,6.75,8.91,0.21494483450351054,-0.09999999999999998,-0.09999999999999998,-0.10899999999999999
anonymous,20-40岁,大专/本科,男,几乎没有,几乎没有,184,0,3,td3,23.017,0.12676,0.21394999999999997,0.25127,1.2730000000000001,1.5799999999999998,1.0,0.891,0.07128,0.07127,0.0,0.126,0.675,0.675,1.0,0.675,1.1999062299728394,0.601,0.0,0.0,10.0,0.031,1.0,0.5980000000000001,1.1999062299728394,0.724,0.0,0.0,10.0,0.054000000000000006,0.891,10.0,1.7326804088632954,10.0,57.7368,6.75,6.75,8.91,-0.04451877563900286,0.0,0.0,0.0
anonymous,20-40岁,大专/本科,男,几乎没有,几乎没有,184,0,4,td3,37.585,0.13854,0.23409999999999997,0.30901,1.486,1.6875,0.891,0.891,0.057736800000000005,0.05774,0.0,0.155,0.675,0.675,0.891,0.675,1.7326804088632954,0.675,0.0,0.0,0.0,0.0,0.891,0.8109999999999999,1.7326804088632954,0.63,0.0,0.0,0.0,0.0,0.891,10.0,1.9731400107302874,10.0,76.0791,8.1675,8.1675,9.5099,0.04914898224339537,0.20999999999999996,0.20999999999999996,0.06732884399551065
anonymous,20-40岁,大专/本科,男,几乎没有,几乎没有,184,0,5,td3,26.192,0.13999,0.19619999999999999,0.30905,1.589,1.21,0.891,0.95099,0.0760791,4e-05,0.1,0.155,0.8167500000000001,0.8167500000000001,0.891,0.484,1.9731400107302874,0.484,0.0,0.0,0.0,0.0,0.891,1.105,1.9731400107302874,0.722,0.0,0.0,0.0,0.0,0.95099,10.0,1.3575421310221398,10.0,49.9155,4.7745,4.3405,9.5099,-0.14343524537466962,-0.4154269972451792,-0.4685644322007959,0.0
anonymous,20-40岁,大专/本科,男,几乎没有,几乎没有,184,0,6,td3,5.421,0.059539999999999996,0.1729,0.20909,1.318,1.085,0.95099,0.95099,0.0499155,4e-05,0.08,0.10500000000000001,0.47745,0.43404999999999994,0.95099,0.477,1.3575421310221398,0.434,0.0,0.0,0.0,0.0,0.95099,0.841,1.3575421310221398,0.626,0.0,0.0,0.0,0.0,0.95099,10.0,1.3608879526222746,10.0,49.9155,4.7745,4.3405,9.5099,0.33835236815586167,0.0,0.0,0.0
anonymous,20-40岁,大专/本科,男,几乎没有,几乎没有,184,0,7,td3,117.604,0.0217,0.12689999999999999,0.12931,1.08,0.62,0.95099,0.95099,0.0499155,0.00022,0.07127,0.065,0.47745,0.43404999999999994,0.95099,0.273,1.3608879526222746,0.248,0.0,0.0,0.0,0.0,0.95099,0.807,1.3608879526222746,0.596,0.0,0.0,0.0,0.0,0.95099,10.0,1.4215878679146832,10.0,0.0,4.7745,4.3405,14.2648,-0.5,0.0,0.0,0.4999947423211599
