algorithm,seed,window,start_episode,end_episode,episodes_observed,valid_episodes,daily_count,daily_mean,daily_median,daily_p10,daily_p25,daily_p75,daily_p90,daily_min,daily_max,daily_below1Pct,daily_nearNarrowPct,daily_nearWidePct,episode_avg_count,episode_avg_mean,episode_avg_median,episode_avg_p10,episode_avg_p25,episode_avg_p75,episode_avg_p90,episode_avg_min,episode_avg_max,episode_avg_below1Pct,episode_avg_nearNarrowPct,episode_avg_nearWidePct,adjusted_daily_count,adjusted_daily_mean,adjusted_daily_median,adjusted_daily_p10,adjusted_daily_p25,adjusted_daily_p75,adjusted_daily_p90,adjusted_daily_min,adjusted_daily_max,adjusted_daily_below1Pct,adjusted_daily_nearNarrowPct,adjusted_daily_nearWidePct,adjusted_episode_avg_count,adjusted_episode_avg_mean,adjusted_episode_avg_median,adjusted_episode_avg_p10,adjusted_episode_avg_p25,adjusted_episode_avg_p75,adjusted_episode_avg_p90,adjusted_episode_avg_min,adjusted_episode_avg_max,adjusted_episode_avg_below1Pct,adjusted_episode_avg_nearNarrowPct,adjusted_episode_avg_nearWidePct,method2_iqr_daily_originalCount,method2_iqr_daily_retainedCount,method2_iqr_daily_removedCount,method2_iqr_daily_q1,method2_iqr_daily_q3,method2_iqr_daily_iqr,method2_iqr_daily_lowerFence,method2_iqr_daily_upperFence,method2_iqr_daily_lowerWhisker,method2_iqr_daily_upperWhisker,method2_iqr_daily_mean,method2_iqr_daily_median,method2_iqr_episode_avg_originalCount,method2_iqr_episode_avg_retainedCount,method2_iqr_episode_avg_removedCount,method2_iqr_episode_avg_q1,method2_iqr_episode_avg_q3,method2_iqr_episode_avg_iqr,method2_iqr_episode_avg_lowerFence,method2_iqr_episode_avg_upperFence,method2_iqr_episode_avg_lowerWhisker,method2_iqr_episode_avg_upperWhisker,method2_iqr_episode_avg_mean,method2_iqr_episode_avg_median
GAIL+TD3,652,last_1000_episodes,5100,6099,1000,1000,92817,5.59907769161662,5.075070713931427,2.7129616313318534,3.5876712483908597,6.455781765105569,8.115552626556031,0.0024685816876120763,233.74104636324967,0.11420321708307746,0.06895288578600903,0.267192432420785,1000,5.599937588227045,5.539536283756509,5.2429523186571245,5.347458339387461,5.777433561095354,6.0349288013350675,3.3026801876191656,11.105522373895298,0,0,0,92817,2.79953884580831,2.5375353569657135,1.3564808156659267,1.7938356241954299,3.2278908825527846,4.057776313278016,0.0012342908438060381,116.87052318162483,1.7421377549371346,5.125138713813202,14.474719070859866,1000,2.7999687941135223,2.7697681418782545,2.6214761593285623,2.6737291696937304,2.888716780547677,3.0174644006675337,1.6513400938095828,5.552761186947649,0,0,0,92817,89028,3789,1.7938356241954299,3.2278908825527846,1.4340552583573547,-0.3572472633406021,5.378973770088816,0.0012342908438060381,5.377887507804075,2.5141345939810673,2.4759250300892,1000,975,25,2.6737291696937304,2.888716780547677,0.2149876108539468,2.3512477534128102,3.2111981968285974,2.4244335607274947,3.202125591879265,2.7864635701607767,2.764764450607911
GAIL+TD3,652,last_100_episodes,6000,6099,100,100,9303,5.6736387763604785,5.081807263226973,2.700698600983476,3.571702888229342,6.4484195209460164,8.184238112955331,0.39554931090770096,106.14302300268487,0.13973986885950768,0.06449532408900355,0.3332258411265183,100,5.6878879571359935,5.577325445198935,5.249432238768852,5.374513167009482,5.822583010456338,6.137800087150204,5.075791682589068,11.105522373895298,0,0,0,9303,2.8368193881802393,2.5409036316134865,1.350349300491738,1.785851444114671,3.2242097604730082,4.0921190564776655,0.19777465545385048,53.071511501342435,1.7413737504030957,5.202622809846287,14.74793077501881,100,2.8439439785679967,2.7886627225994673,2.624716119384426,2.687256583504741,2.911291505228169,3.068900043575102,2.537895841294534,5.552761186947649,0,0,0,9303,8900,403,1.785851444114671,3.2242097604730082,1.4383583163583373,-0.3716860304228349,5.381747235010514,0.19777465545385048,5.369388675840289,2.5091930351716707,2.478945971187553,100,97,3,2.687256583504741,2.911291505228169,0.22403492172342787,2.3512042009195993,3.2473438878133107,2.537895841294534,3.2015748958875663,2.8065581885142805,2.7850089432914116
GAIL+TD3,739,last_1000_episodes,5100,6099,1000,1000,60217,7.646083407330628,6.516171027040592,4.379050886273056,5.4858303199836245,7.789753877015664,10.496308123904091,-0.0020078708537466868,161.65425421977264,0.2291711642891542,0.1328528488632778,0.3454174070445223,1000,7.549692267564532,7.458249541686242,6.737633963854245,7.080860205935403,8.008681577875995,8.792657488380641,2.0604355732747357,12.331671861649818,0,0,0,60217,3.823041703665314,3.258085513520296,2.189525443136528,2.7429151599918122,3.894876938507832,5.248154061952046,-0.0010039354268733434,80.82712710988632,0.7140840626401183,0.5397146985070661,1.7702642111031768,1000,3.774846133782266,3.729124770843121,3.3688169819271225,3.5404301029677017,4.004340788937998,4.3963287441903205,1.0302177866373678,6.165835930824909,0,0.3,0.8999999999999999,60217,54751,5466,2.7429151599918122,3.894876938507832,1.1519617785160197,1.0149724922177827,5.622819606281862,1.0167102412566886,5.6219143625586945,3.224520004015305,3.1941470961898886,1000,921,79,3.5404301029677017,4.004340788937998,0.46391068597029594,2.8445640740122577,4.7002068178934415,2.8548791726716285,4.69949759222844,3.7754045614229863,3.7228707816799886
GAIL+TD3,739,last_100_episodes,6000,6099,100,100,5928,7.629678448119567,6.5100475593757725,4.4290007150231885,5.4897318830564945,7.7924984255463565,10.468210566080554,0.2437358380235363,123.88378978534419,0.18556005398110662,0.11808367071524967,0.3205128205128205,100,7.495231141275423,7.454723707571942,6.80201106815599,7.14153111428367,7.944040795688743,8.632612903543285,2.668008874961648,10.101389058435023,0,0,0,5928,3.8148392240597837,3.2550237796878863,2.2145003575115942,2.7448659415282473,3.8962492127731783,5.234105283040277,0.12186791901176815,61.941894892672096,0.5904183535762484,0.37112010796221323,1.6531713900134952,100,3.7476155706377114,3.727361853785971,3.401005534077995,3.570765557141835,3.9720203978443713,4.316306451771642,1.334004437480824,5.050694529217512,0,0,2,5928,5402,526,2.7448659415282473,3.8962492127731783,1.151383271244931,1.0177910346608507,5.623324119640575,1.0185117889469366,5.623302378612817,3.2265114640092754,3.1863426056450064,100,91,9,3.570765557141835,3.9720203978443713,0.40125484070253625,2.9688832960880305,4.5739026588981755,2.972255957568188,4.546521627534774,3.75192720775252,3.713525447530589
GAIL+TD3,894,last_1000_episodes,5100,6099,1000,1000,58221,20.352361017277868,7.766798033191053,4.767374726662654,6.162885621199377,10.528999152622163,16.62061627511066,0.3958891064317204,5260.5,0.012023153157795298,0.018893526390821182,0.054962985864207066,1000,21.06608839315103,18.85042552735562,11.39070542581712,14.766242480329067,24.61629381806012,30.565669924505073,0.7448015122873346,178.1797090829148,0.3,0.2,0.3,58221,10.176180508638934,3.8833990165955266,2.383687363331327,3.0814428105996887,5.264499576311081,8.31030813755533,0.1979445532158602,2630.25,0.16488895759262123,0.38817608766596245,1.4238848525446146,1000,10.533044196575515,9.42521276367781,5.69535271290856,7.383121240164534,12.30814690903006,15.282834962252537,0.3724007561436673,89.0898545414574,0.3,0,0,58221,52571,5650,3.0814428105996887,5.264499576311081,2.1830567657113926,-0.1931423379674002,8.53908472487817,0.1979445532158602,8.536130685458039,3.9513794695871103,3.7030800821355236,1000,974,26,7.383121240164534,12.30814690903006,4.925025668865527,-0.004417263133757565,19.695685412328352,0.3724007561436673,19.621957083164332,9.83422901190577,9.286972605758656
GAIL+TD3,894,last_100_episodes,6000,6099,100,100,5898,21.73525907888869,7.707338086130271,4.729106074256655,6.204108955488165,10.545488450376453,16.52363850103915,1.1498507462686567,3072.555555555555,0,0.0169548999660902,0.0169548999660902,100,22.314410405350486,19.224997144822936,12.088736313007677,14.42212414183551,25.503294340486857,31.06272786296396,8.333123552576689,144.8365967366701,0,0,0,5898,10.867629539444344,3.8536690430651355,2.3645530371283274,3.1020544777440824,5.272744225188227,8.261819250519576,0.5749253731343283,1536.2777777777776,0.0678195998643608,0.423872499152255,1.6785350966429298,100,11.157205202675243,9.612498572411468,6.044368156503839,7.211062070917755,12.751647170243428,15.53136393148198,4.1665617762883445,72.41829836833504,0,0,0,5898,5322,576,3.1020544777440824,5.272744225188227,2.1706897474441442,-0.15398014342213395,8.528778846354443,0.5749253731343283,8.507597173144875,3.9369337759516756,3.69481552118118,100,96,4,7.211062070917755,12.751647170243428,5.540585099325673,-1.0998155780707535,21.06252481923194,4.1665617762883445,18.738358717837414,9.968161659680273,9.27782193188706
TD3,83,last_1000_episodes,5001,6000,1000,1000,71076,42.33562829094208,7.845300710883942,2.9779697273125016,4.7625483677253575,25.17224632174632,144.25631182037657,-0.018419647624097445,11862.328767123288,0.9890821092914627,0.31374866340255503,1.0523946198435477,1000,42.300359534587905,40.652291835847706,29.81359579679115,34.40349401411185,47.17401194315251,55.30361853760892,17.544851655625607,255.72437972375357,0,0,0,71076,21.16781414547104,3.922650355441971,1.4889848636562508,2.3812741838626788,12.58612316087316,72.12815591018828,-0.009209823812048722,5931.164383561644,3.952107603129045,4.215206258089932,9.13810568968428,1000,21.150179767293952,20.326145917923853,14.906797898395576,17.201747007055925,23.587005971576254,27.65180926880446,8.772425827812803,127.86218986187679,0,0,0,71076,57789,13287,2.3812741838626788,12.58612316087316,10.204848977010482,-12.925999281653043,27.893396626388885,-0.009209823812048722,27.89203248758222,4.843683984073493,3.259236227215267,1000,979,21,17.201747007055925,23.587005971576254,6.385258964520329,7.623858560275432,33.164894418356745,8.772425827812803,33.01793673475652,20.55025675362127,20.213833180999746
TD3,83,last_100_episodes,5901,6000,100,100,7057,44.847593609196146,7.829164340934614,2.927791474118748,4.7710477242903515,26.726270416092426,149.59106333817067,-0.005576970392865661,11862.328767123288,1.062774550092107,0.38259883803315853,1.1761371687685986,100,44.464110972252456,41.119987864551625,30.885191933405068,35.32789023940373,47.333819484883655,57.50028050263965,21.797014106466275,199.6298018947105,0,0,0,7057,22.423796804598073,3.914582170467307,1.463895737059374,2.3855238621451758,13.363135208046213,74.79553166908534,-0.0027884851964328303,5931.164383561644,4.010202635680884,4.406971801048605,9.352416040810544,100,22.232055486126228,20.559993932275813,15.442595966702534,17.663945119701864,23.666909742441828,28.750140251319824,10.898507053233137,99.81490094735526,0,0,0,7057,5723,1334,2.3855238621451758,13.363135208046213,10.977611345901037,-14.080893156706379,29.829552226897768,-0.0027884851964328303,29.812031218325565,4.938466960602226,3.24234105811917,100,98,2,17.663945119701864,23.666909742441828,6.002964622739963,8.65949818559192,32.671356676551774,10.898507053233137,30.46569549029082,20.857328713651526,20.51145516676152
TD3,117,last_1000_episodes,5001,6000,1000,1000,85446,17.839524388005703,6.088888208055584,2.584238832840428,3.732630546108534,11.422908437379593,36.85437536064573,-0.004943273905995947,264.0282532021534,0.24928024717365355,0.20948903400978394,0.7197528263464644,1000,17.060359028224326,17.69008388818935,8.762924909804427,11.796855885495921,21.846190415705134,24.501574792185355,5.7297864932256095,32.20506954386348,0,0,0,85446,8.919762194002852,3.044444104027792,1.292119416420214,1.866315273054267,5.711454218689797,18.427187680322866,-0.0024716369529979736,132.0141266010767,3.448961917468343,6.655665566556655,15.224820354375861,1000,8.530179514112163,8.845041944094675,4.381462454902214,5.8984279427479605,10.923095207852567,12.250787396092678,2.8648932466128048,16.10253477193174,0,0,0,85446,74117,11329,1.866315273054267,5.711454218689797,3.84513894563553,-3.901393145399028,11.47916263714309,-0.0024716369529979736,11.477013826690548,3.3144411920058467,2.6754393596991126,1000,1000,0,5.8984279427479605,10.923095207852567,5.024667265104607,-1.6385729549089492,18.46009610550948,2.8648932466128048,16.10253477193174,8.530179514112163,8.845041944094675
TD3,117,last_100_episodes,5901,6000,100,100,8614,18.72388720654784,6.153964181734015,2.5973885401898507,3.820244858095639,11.800003014498467,38.608938449600295,-0.0013095506886428702,260.58777467315184,0.23218017181332712,0.17413512885999535,0.6384954724866496,100,17.934252343900436,18.299607219343972,9.419191782235128,13.297803488339682,22.275740459048034,24.820778434616372,6.180971609162205,32.20506954386348,0,0,0,8614,9.36194360327392,3.0769820908670074,1.2986942700949253,1.9101224290478196,5.900001507249233,19.304469224800147,-0.0006547753443214351,130.29388733657592,3.37822149988391,6.5474808451358255,14.871140004643605,100,8.967126171950218,9.149803609671986,4.709595891117564,6.648901744169841,11.137870229524017,12.410389217308186,3.0904858045811023,16.10253477193174,0,0,0,8614,7452,1162,1.9101224290478196,5.900001507249233,3.9898790782014135,-4.0746961882543005,11.884820124551354,-0.0006547753443214351,11.871595852815615,3.367901775031186,2.7149967569291924,100,100,0,6.648901744169841,11.137870229524017,4.488968485354176,-0.08455098386142357,17.871322957555282,3.0904858045811023,16.10253477193174,8.967126171950218,9.149803609671986
TD3,184,last_1000_episodes,5001,6000,1000,1000,69915,23.53364624330015,6.643671619882357,2.7939598070971656,4.1671760047585575,13.101900801128696,57.330929957800684,-0.002370859975573252,515.5264293419634,0.32181935207037116,0.24887363226775372,0.7895301437459772,1000,25.4283301644577,23.70418066757825,17.6530937134174,20.095380372641976,29.051334853231197,35.83765937826333,13.305514569490645,66.69786954754345,0,0,0,69915,11.766823121650075,3.3218358099411787,1.3969799035485828,2.0835880023792788,6.550950400564348,28.665464978900342,-0.001185429987786626,257.7632146709817,3.1380962597439748,5.1290853178860045,11.860115854966745,1000,12.71416508222885,11.852090333789125,8.8265468567087,10.047690186320988,14.525667426615598,17.918829689131666,6.652757284745323,33.348934773771724,0,0,0,69915,59201,10714,2.0835880023792788,6.550950400564348,4.467362398185069,-4.617455594898325,13.251993997841952,-0.001185429987786626,13.250407217140712,3.5739548942971324,2.8798225380408495,1000,962,38,10.047690186320988,14.525667426615598,4.47797724029461,3.330724325879073,21.242633287057515,6.652757284745323,21.19688108510369,12.30038052111014,11.699364029678977
TD3,184,last_100_episodes,5901,6000,100,100,6464,24.547549608035872,6.853536387715562,2.8622072794272952,4.291971850681972,13.770080433872893,65.05486999087458,-0.00010106880258755668,441.09259259259255,0.34034653465346537,0.23205445544554454,0.6806930693069307,100,27.442912520162157,25.969418756777884,18.66304058762891,20.956423135108885,32.35893954252416,38.33081985161067,13.305514569490645,53.40777255471557,0,0,0,6464,12.273774804017936,3.426768193857781,1.4311036397136476,2.145985925340986,6.885040216936447,32.52743499543729,-0.00005053440129377834,220.54629629629628,3.078589108910891,5.089727722772277,11.123143564356436,100,13.721456260081078,12.984709378388942,9.331520293814455,10.478211567554442,16.17946977126208,19.165409925805335,6.652757284745323,26.703886277357785,0,0,0,6464,5450,1014,2.145985925340986,6.885040216936447,4.73905429159546,-4.962595512052204,13.993621654329637,-0.00005053440129377834,13.950780031201253,3.6836795698874996,2.9561429494270426,100,97,3,10.478211567554442,16.17946977126208,5.7012582037076385,1.9263242619929848,24.73135707682354,6.652757284745323,23.30381481870477,13.34524539373561,12.648493723727539
