algorithm,seed,episode,day,dscr,dscr_below_1,iqr_retained
GAIL+TD3,291,5770,46,97.50074030204323,0,1
GAIL+TD3,291,5770,47,3.318902061790589,0,1
GAIL+TD3,291,5770,48,5.572795641617812,0,1
GAIL+TD3,291,5770,49,1.455357142857143,0,1
GAIL+TD3,291,5770,50,3.719747859406783,0,1
GAIL+TD3,291,5770,53,6.949513970620287,0,1
GAIL+TD3,291,5770,55,7.892744678171055,0,1
GAIL+TD3,291,5770,56,13.001116034794027,0,1
GAIL+TD3,291,5770,57,8.232248803827753,0,1
GAIL+TD3,291,5770,58,1.9664524976509128,0,1
GAIL+TD3,291,5770,59,7.232947566405651,0,1
GAIL+TD3,291,5770,60,3.446675006841549,0,1
GAIL+TD3,291,5770,61,1.329608965580648,0,1
GAIL+TD3,291,5770,62,15.026165126556851,0,1
GAIL+TD3,291,5770,63,162.862556561086,0,1
GAIL+TD3,291,5770,64,3.3111154264408893,0,1
GAIL+TD3,291,5770,65,151.92345924453278,0,1
GAIL+TD3,291,5770,66,178.36201780415433,0,1
GAIL+TD3,291,5770,67,6.660047543700461,0,1
GAIL+TD3,291,5770,68,6.303361452425366,0,1
GAIL+TD3,291,5770,69,3.5903990053023516,0,1
GAIL+TD3,291,5770,70,2.5090881222616006,0,1
GAIL+TD3,291,5770,71,2.0585097960182535,0,1
GAIL+TD3,291,5770,72,1.3520445235579504,0,1
GAIL+TD3,291,5770,73,1.7592263851256658,0,1
GAIL+TD3,291,5770,74,112.570339306138,0,1
GAIL+TD3,291,5770,75,3.5452220996691066,0,1
GAIL+TD3,291,5770,76,94.32466829136204,0,1
GAIL+TD3,291,5770,77,3.516865712768746,0,1
GAIL+TD3,291,5770,78,10.2616218788775,0,1
GAIL+TD3,291,5770,79,6.435944035385458,0,1
GAIL+TD3,291,5770,80,1.9797117015454997,0,1
GAIL+TD3,291,5770,81,90.03296364756623,0,1
GAIL+TD3,291,5770,82,1.5848850998365438,0,1
GAIL+TD3,291,5770,83,2.1453189355299944,0,1
GAIL+TD3,291,5770,84,151.7007042253521,0,1
GAIL+TD3,291,5770,85,6.292550368730216,0,1
GAIL+TD3,291,5770,86,120.40650522997565,0,1
GAIL+TD3,291,5770,87,8.125619176894482,0,1
GAIL+TD3,291,5770,88,5.92944906622896,0,1
GAIL+TD3,291,5770,89,11.955852193657073,0,1
GAIL+TD3,291,5770,90,1.9735695027394649,0,1
GAIL+TD3,291,5770,91,1.889699813359309,0,1
GAIL+TD3,291,5770,92,1.0059806742465531,0,1
GAIL+TD3,291,5770,93,4.345606464052887,0,1
GAIL+TD3,291,5770,94,102.37058823529411,0,1
GAIL+TD3,291,5770,95,192.64326375711576,0,1
GAIL+TD3,291,5770,96,3.7598423975428914,0,1
GAIL+TD3,291,5770,97,5.138186658286116,0,1
GAIL+TD3,291,5770,98,105.06440263117638,0,1
GAIL+TD3,291,5771,5,5.4830832597822905,0,1
GAIL+TD3,291,5771,6,13.970293282876062,0,1
GAIL+TD3,291,5771,7,11.898500299940011,0,1
GAIL+TD3,291,5771,8,26.459527824620576,0,1
GAIL+TD3,291,5771,9,11.109384908053265,0,1
GAIL+TD3,291,5771,10,6.116092725104352,0,1
GAIL+TD3,291,5771,11,6.621620593938933,0,1
GAIL+TD3,291,5771,12,6.746341636254119,0,1
GAIL+TD3,291,5771,13,12.436429110762619,0,1
GAIL+TD3,291,5771,14,9.68988793215352,0,1
GAIL+TD3,291,5771,15,6.7650340032092915,0,1
GAIL+TD3,291,5771,16,6.964930448655155,0,1
GAIL+TD3,291,5771,17,8.310524435978333,0,1
GAIL+TD3,291,5771,18,5.647017206963641,0,1
GAIL+TD3,291,5771,19,11.110730748373102,0,1
GAIL+TD3,291,5771,24,1.97780356289673,0,1
GAIL+TD3,291,5771,25,4.336272817615984,0,1
GAIL+TD3,291,5771,26,216.37318840579707,0,1
GAIL+TD3,291,5771,27,2.143673742269764,0,1
GAIL+TD3,291,5771,29,222.1974822974036,0,1
GAIL+TD3,291,5771,30,5.424502636898338,0,1
GAIL+TD3,291,5771,33,6.354363901018924,0,1
GAIL+TD3,291,5771,34,221.15376729882115,0,1
GAIL+TD3,291,5771,35,152.26698369565216,0,1
GAIL+TD3,291,5771,36,219.89598214285712,0,1
GAIL+TD3,291,5771,37,3.955635737949101,0,1
GAIL+TD3,291,5771,38,3.7788250884336296,0,1
GAIL+TD3,291,5771,39,6.196011336202372,0,1
GAIL+TD3,291,5771,41,5.716374751677777,0,1
GAIL+TD3,291,5771,43,3.959573301889834,0,1
GAIL+TD3,291,5771,46,2.154015692305004,0,1
GAIL+TD3,291,5771,47,15.294266736584513,0,1
GAIL+TD3,291,5771,48,32.61136662286465,0,1
GAIL+TD3,291,5771,49,2.497947338878025,0,1
GAIL+TD3,291,5771,50,19.706701525984414,0,1
GAIL+TD3,291,5771,51,59.832739851459976,0,1
GAIL+TD3,291,5771,52,3.80985646854831,0,1
GAIL+TD3,291,5771,53,28.4286941580756,0,1
GAIL+TD3,291,5771,54,34.14992280253421,0,1
GAIL+TD3,291,5771,55,150.57535986452157,0,1
GAIL+TD3,291,5771,56,3.562063419963908,0,1
GAIL+TD3,291,5771,57,1.5072465071925294,0,1
GAIL+TD3,291,5771,58,3.956155351061517,0,1
GAIL+TD3,291,5771,59,142.8172920065253,0,1
GAIL+TD3,291,5771,60,12.816554990446972,0,1
GAIL+TD3,291,5771,61,1.5596371014571961,0,1
GAIL+TD3,291,5771,62,1.34961949273613,0,1
GAIL+TD3,291,5771,63,216.50758459743287,0,1
GAIL+TD3,291,5771,65,36.0691673536686,0,1
GAIL+TD3,291,5771,66,43.83595456531236,0,1
GAIL+TD3,291,5771,67,3.378880973945966,0,1
GAIL+TD3,291,5771,68,10.001304614073858,0,1
GAIL+TD3,291,5771,69,5.368588760895275,0,1
GAIL+TD3,291,5771,70,2.1020951648587154,0,1
GAIL+TD3,291,5771,71,9.209474031410956,0,1
GAIL+TD3,291,5771,72,148.67929482370593,0,1
GAIL+TD3,291,5771,73,119.27810871183915,0,1
GAIL+TD3,291,5771,74,2.2501014414666107,0,1
GAIL+TD3,291,5771,75,1.7944357417759782,0,1
GAIL+TD3,291,5771,76,138.9408750492708,0,1
GAIL+TD3,291,5771,77,109.63911799360378,0,1
GAIL+TD3,291,5771,78,1.545927011890751,0,1
GAIL+TD3,291,5771,79,81.18694241686943,0,1
GAIL+TD3,291,5771,80,127.17107484524479,0,1
GAIL+TD3,291,5771,81,196.77475117862753,0,1
GAIL+TD3,291,5771,82,1.700246955356068,0,1
GAIL+TD3,291,5771,83,11.618865519439133,0,1
GAIL+TD3,291,5771,84,19.1345916066623,0,1
GAIL+TD3,291,5771,85,147.94548626253817,0,1
GAIL+TD3,291,5771,86,3.519904192930572,0,1
GAIL+TD3,291,5771,87,2.133913684233173,0,1
GAIL+TD3,291,5771,88,106.1786676934925,0,1
GAIL+TD3,291,5771,89,1.9920971131045306,0,1
GAIL+TD3,291,5771,90,2.3170274609512553,0,1
GAIL+TD3,291,5771,91,2.04812197059348,0,1
GAIL+TD3,291,5771,92,1.7198791473171824,0,1
GAIL+TD3,291,5771,93,159.91806636624335,0,1
GAIL+TD3,291,5771,94,161.6717607973422,0,1
GAIL+TD3,291,5771,95,4.0730105694956755,0,1
GAIL+TD3,291,5771,96,4.987986380469312,0,1
GAIL+TD3,291,5771,97,2.1609777136553956,0,1
GAIL+TD3,291,5771,98,5.022290941888931,0,1
GAIL+TD3,291,5775,5,6.775425367362723,0,1
GAIL+TD3,291,5775,6,6.088647714175951,0,1
GAIL+TD3,291,5775,7,4.543589999500973,0,1
GAIL+TD3,291,5775,8,7.573566286500042,0,1
GAIL+TD3,291,5775,9,7.148947039791111,0,1
GAIL+TD3,291,5775,10,4.6643888178329975,0,1
GAIL+TD3,291,5775,11,45.37024743512372,0,1
GAIL+TD3,291,5775,12,7.306721238719859,0,1
GAIL+TD3,291,5775,13,16.043287720239693,0,1
GAIL+TD3,291,5775,14,10.738371178352299,0,1
GAIL+TD3,291,5775,15,8.309325513196482,0,1
GAIL+TD3,291,5775,16,6.4203965707673705,0,1
GAIL+TD3,291,5775,17,6.777013876601875,0,1
GAIL+TD3,291,5775,18,4.525514474785602,0,1
GAIL+TD3,291,5775,20,5.672783933518004,0,1
GAIL+TD3,291,5775,23,6.574627437948928,0,1
GAIL+TD3,291,5775,24,6.361806803553449,0,1
GAIL+TD3,291,5775,26,4.27915988465765,0,1
GAIL+TD3,291,5775,27,3.11113971658197,0,1
GAIL+TD3,291,5775,29,216.83938223938222,0,1
GAIL+TD3,291,5775,30,207.39349376114083,0,1
GAIL+TD3,291,5775,31,3.6159416483442266,0,1
GAIL+TD3,291,5775,32,160.443661971831,0,1
GAIL+TD3,291,5775,33,4.314318370739817,0,1
GAIL+TD3,291,5775,34,4.136197256041362,0,1
GAIL+TD3,291,5775,35,4.793959034651393,0,1
GAIL+TD3,291,5775,36,2.8621438566069477,0,1
GAIL+TD3,291,5775,37,139.51437587657784,0,1
GAIL+TD3,291,5775,39,7.978694719252606,0,1
GAIL+TD3,291,5775,40,3.9208354993197876,0,1
GAIL+TD3,291,5775,41,5.091445987191474,0,1
GAIL+TD3,291,5775,42,181.95662535748332,0,1
GAIL+TD3,291,5775,43,3.2580457341409588,0,1
GAIL+TD3,291,5775,44,150.540676416819,0,1
GAIL+TD3,291,5775,45,57.24450352062077,0,1
GAIL+TD3,291,5775,46,1.6964915685293185,0,1
GAIL+TD3,291,5775,48,2.7361087034298084,0,1
GAIL+TD3,291,5775,50,49.2183699719364,0,1
GAIL+TD3,291,5775,51,44.01689001665213,0,1
GAIL+TD3,291,5775,52,3.803961358568553,0,1
GAIL+TD3,291,5775,53,36.608430336905805,0,1
GAIL+TD3,291,5775,54,1.4763759421446854,0,1
GAIL+TD3,291,5775,55,6.733736086559569,0,1
GAIL+TD3,291,5775,56,1.366285222528463,0,1
GAIL+TD3,291,5775,57,12.071228864332314,0,1
GAIL+TD3,291,5775,58,117.41125637048526,0,1
GAIL+TD3,291,5775,59,177.47366509262622,0,1
GAIL+TD3,291,5775,60,8.23080371112746,0,1
GAIL+TD3,291,5775,61,3.823585991099855,0,1
GAIL+TD3,291,5775,62,3.7164225373944055,0,1
GAIL+TD3,291,5775,63,6.800675437979314,0,1
GAIL+TD3,291,5775,64,27.1741625974471,0,1
GAIL+TD3,291,5775,65,1.4339573670727952,0,1
GAIL+TD3,291,5775,66,80.64815453604692,0,1
GAIL+TD3,291,5775,67,11.138270704122583,0,1
GAIL+TD3,291,5775,68,176.6912378303199,0,1
GAIL+TD3,291,5775,69,68.6272158498436,0,1
GAIL+TD3,291,5775,70,1.720892063448913,0,1
GAIL+TD3,291,5775,71,45.10556745182012,0,1
GAIL+TD3,291,5775,72,5.4926284029349235,0,1
GAIL+TD3,291,5775,73,2.1236059415613457,0,1
GAIL+TD3,291,5775,74,119.36308539944905,0,1
GAIL+TD3,291,5775,75,5.356470489357679,0,1
GAIL+TD3,291,5775,76,3.440649375058734,0,1
GAIL+TD3,291,5775,77,1.8980416337246029,0,1
GAIL+TD3,291,5775,78,80.43017578125,0,1
GAIL+TD3,291,5775,79,121.34163174759672,0,1
GAIL+TD3,291,5775,80,36.88759100069921,0,1
GAIL+TD3,291,5775,81,2.2180866545073536,0,1
GAIL+TD3,291,5775,82,157.7590870667794,0,1
GAIL+TD3,291,5775,83,8.316091762779772,0,1
GAIL+TD3,291,5775,84,9.240662915212384,0,1
GAIL+TD3,291,5775,85,2.1994842611576235,0,1
GAIL+TD3,291,5775,86,3.792341047892731,0,1
GAIL+TD3,291,5775,87,3.1941849420164297,0,1
GAIL+TD3,291,5775,88,1.6867967728249702,0,1
GAIL+TD3,291,5775,89,3.178564468983436,0,1
GAIL+TD3,291,5775,90,170.36527277762394,0,1
GAIL+TD3,291,5775,91,151.15226162667233,0,1
GAIL+TD3,291,5775,92,17.23561009419993,0,1
GAIL+TD3,291,5775,93,2.782149359872642,0,1
GAIL+TD3,291,5775,94,6.333097790406888,0,1
GAIL+TD3,291,5775,95,4.390345493180721,0,1
GAIL+TD3,291,5775,96,8.53317501439263,0,1
GAIL+TD3,291,5775,97,2.513013503039204,0,1
GAIL+TD3,291,5775,98,3.535549319258042,0,1
GAIL+TD3,291,5779,5,4.802387008413226,0,1
GAIL+TD3,291,5779,6,12.565034429992348,0,1
GAIL+TD3,291,5779,7,22.116059067835717,0,1
GAIL+TD3,291,5779,8,32.503493013972054,0,1
GAIL+TD3,291,5779,9,5.679426908439668,0,1
GAIL+TD3,291,5779,10,14.218386933827245,0,1
GAIL+TD3,291,5779,11,5.6060522696011,0,1
GAIL+TD3,291,5779,12,9.281231585150266,0,1
GAIL+TD3,291,5779,13,12.85050713870405,0,1
GAIL+TD3,291,5779,14,6.989624874363713,0,1
GAIL+TD3,291,5779,15,10.374038806326944,0,1
GAIL+TD3,291,5779,16,6.219746872918363,0,1
GAIL+TD3,291,5779,17,4.544439170547924,0,1
GAIL+TD3,291,5779,19,4.318207849725106,0,1
GAIL+TD3,291,5779,22,5.251924703891709,0,1
GAIL+TD3,291,5779,25,4.196558743588869,0,1
GAIL+TD3,291,5779,28,175.19702380952378,0,1
GAIL+TD3,291,5779,29,2.603191937903053,0,1
GAIL+TD3,291,5779,31,5.751513202558332,0,1
GAIL+TD3,291,5779,33,219.79676391272372,0,1
GAIL+TD3,291,5779,35,10.153381971907812,0,1
GAIL+TD3,291,5779,36,3.1724767214622367,0,1
GAIL+TD3,291,5779,37,2.706649953628565,0,1
GAIL+TD3,291,5779,39,2.7420519740226967,0,1
GAIL+TD3,291,5779,42,76.89043026706233,0,1
GAIL+TD3,291,5779,43,3.604978474445303,0,1
GAIL+TD3,291,5779,45,1.7816579953486573,0,1
GAIL+TD3,291,5779,46,123.490755957272,0,1
GAIL+TD3,291,5779,48,6.144612192668812,0,1
GAIL+TD3,291,5779,49,13.301141141141143,0,1
GAIL+TD3,291,5779,50,102.96528301886794,0,1
GAIL+TD3,291,5779,51,3.8735843120805367,0,1
GAIL+TD3,291,5779,52,8.084045627687061,0,1
GAIL+TD3,291,5779,53,1.6115698954995061,0,1
GAIL+TD3,291,5779,56,38.938504197211984,0,1
GAIL+TD3,291,5779,57,13.021013060319708,0,1
GAIL+TD3,291,5779,58,17.007139702635065,0,1
GAIL+TD3,291,5779,59,3.0182344720172996,0,1
GAIL+TD3,291,5779,60,1.2924001334800785,0,1
GAIL+TD3,291,5779,61,6.747309197651663,0,1
GAIL+TD3,291,5779,62,2.6425433484552356,0,1
GAIL+TD3,291,5779,63,214.56713505074163,0,1
GAIL+TD3,291,5779,65,221.74027055150887,0,1
GAIL+TD3,291,5779,66,15.979086681447034,0,1
GAIL+TD3,291,5779,67,6.566527838667249,0,1
GAIL+TD3,291,5779,68,3.619343173918058,0,1
GAIL+TD3,291,5779,69,1.752366265537154,0,1
GAIL+TD3,291,5779,70,10.844169616818203,0,1
GAIL+TD3,291,5779,71,3.3935921225166386,0,1
GAIL+TD3,291,5779,72,22.250021031378814,0,1
GAIL+TD3,291,5779,73,196.54409975669097,0,1
GAIL+TD3,291,5779,74,2.794065109376255,0,1
GAIL+TD3,291,5779,75,5.512231363688958,0,1
GAIL+TD3,291,5779,76,6.651159461780705,0,1
GAIL+TD3,291,5779,77,19.838487972508595,0,1
GAIL+TD3,291,5779,78,38.1569416498994,0,1
GAIL+TD3,291,5779,79,16.376974684676625,0,1
GAIL+TD3,291,5779,80,1.7310109927422435,0,1
GAIL+TD3,291,5779,81,29.936293766011957,0,1
GAIL+TD3,291,5779,82,4.256034072690756,0,1
GAIL+TD3,291,5779,83,1.912775154480652,0,1
GAIL+TD3,291,5779,84,3.341965056168212,0,1
GAIL+TD3,291,5779,85,4.898465910219979,0,1
GAIL+TD3,291,5779,86,3.92443244779088,0,1
GAIL+TD3,291,5779,87,2.0583276414952367,0,1
GAIL+TD3,291,5779,88,5.156581585966553,0,1
GAIL+TD3,291,5779,89,104.37145761850302,0,1
GAIL+TD3,291,5779,90,5.611404603254666,0,1
GAIL+TD3,291,5779,91,1.778241823514125,0,1
GAIL+TD3,291,5779,92,1.22719584589901,0,1
GAIL+TD3,291,5779,93,0.8792022742105748,1,1
GAIL+TD3,291,5781,5,3.8604788069073788,0,1
GAIL+TD3,291,5781,6,9.975961538461538,0,1
GAIL+TD3,291,5781,7,9.705775517617143,0,1
GAIL+TD3,291,5781,8,40.9248145650708,0,1
GAIL+TD3,291,5781,9,9.209644555127912,0,1
GAIL+TD3,291,5781,10,16.407395634668358,0,1
GAIL+TD3,291,5781,11,5.843885160328114,0,1
GAIL+TD3,291,5781,12,10.707577565632459,0,1
GAIL+TD3,291,5781,13,9.082452186976367,0,1
GAIL+TD3,291,5781,14,9.266031529029775,0,1
GAIL+TD3,291,5781,15,9.528135914794532,0,1
GAIL+TD3,291,5781,16,7.007702671784833,0,1
GAIL+TD3,291,5781,17,5.9510008084866595,0,1
GAIL+TD3,291,5781,18,74.44145873320537,0,1
GAIL+TD3,291,5781,19,2.463351535054223,0,1
GAIL+TD3,291,5781,21,6.334041145000276,0,1
GAIL+TD3,291,5781,23,3.112460805057741,0,1
GAIL+TD3,291,5781,24,8.661251493482178,0,1
GAIL+TD3,291,5781,27,4.126600546565542,0,1
GAIL+TD3,291,5781,28,158.4894736842105,0,1
GAIL+TD3,291,5781,29,5.798991054711879,0,1
GAIL+TD3,291,5781,31,3.2759537265983747,0,1
GAIL+TD3,291,5781,32,1.8261042066547282,0,1
GAIL+TD3,291,5781,36,217.7920981971615,0,1
GAIL+TD3,291,5781,37,6.453039681309766,0,1
GAIL+TD3,291,5781,38,38.71263287719505,0,1
GAIL+TD3,291,5781,39,8.67388314575836,0,1
GAIL+TD3,291,5781,40,2.3877051545583767,0,1
GAIL+TD3,291,5781,41,3.1423281825281713,0,1
GAIL+TD3,291,5781,42,2.359600475195793,0,1
GAIL+TD3,291,5781,43,1.1284520231879736,0,1
GAIL+TD3,291,5781,44,131.12565445026178,0,1
GAIL+TD3,291,5781,47,5.798433891048392,0,1
GAIL+TD3,291,5781,48,8.250002510569498,0,1
GAIL+TD3,291,5781,49,25.7768021732803,0,1
GAIL+TD3,291,5781,50,2.7944832484905886,0,1
GAIL+TD3,291,5781,51,2.7486261398510026,0,1
GAIL+TD3,291,5781,52,1.7721736043025846,0,1
GAIL+TD3,291,5781,53,1.1823507696258606,0,1
GAIL+TD3,291,5781,54,177.48150833937638,0,1
GAIL+TD3,291,5781,55,2.238535842193844,0,1
GAIL+TD3,291,5781,56,184.30743432084964,0,1
GAIL+TD3,291,5781,58,7.457954386455856,0,1
GAIL+TD3,291,5781,59,17.23199355917508,0,1
GAIL+TD3,291,5781,60,6.681015470051567,0,1
GAIL+TD3,291,5781,61,6.7176414702214835,0,1
GAIL+TD3,291,5781,62,2.087313697046411,0,1
GAIL+TD3,291,5781,63,2.752906873880951,0,1
GAIL+TD3,291,5781,64,1.4101775945427901,0,1
GAIL+TD3,291,5781,65,2.1023136664304274,0,1
GAIL+TD3,291,5781,67,11.96286231884058,0,1
GAIL+TD3,291,5781,68,10.653513798686532,0,1
GAIL+TD3,291,5781,69,3.4948790167712196,0,1
GAIL+TD3,291,5781,70,5.896662359074908,0,1
GAIL+TD3,291,5781,71,2.780030767915901,0,1
GAIL+TD3,291,5781,72,2.1292827609133784,0,1
GAIL+TD3,291,5781,73,2.0737815859848276,0,1
GAIL+TD3,291,5781,74,95.6941416893733,0,1
GAIL+TD3,291,5781,75,160.93187889581478,0,1
GAIL+TD3,291,5781,76,1.4723990935454732,0,1
GAIL+TD3,291,5781,77,37.282202356765545,0,1
GAIL+TD3,291,5781,78,4.8127788041274275,0,1
GAIL+TD3,291,5781,79,53.44373750227233,0,1
GAIL+TD3,291,5781,80,4.07323727665038,0,1
GAIL+TD3,291,5781,81,3.1285730100741724,0,1
GAIL+TD3,291,5781,82,7.376765375854213,0,1
GAIL+TD3,291,5781,83,1.1334252252585617,0,1
GAIL+TD3,291,5781,84,1.3216407797352236,0,1
GAIL+TD3,291,5781,85,114.83944243675786,0,1
GAIL+TD3,291,5781,86,1.211235919948757,0,1
GAIL+TD3,291,5781,87,178.96145610278373,0,1
GAIL+TD3,291,5781,89,72.98310001261194,0,1
GAIL+TD3,291,5781,90,12.820281745585426,0,1
GAIL+TD3,291,5781,91,6.006817591356621,0,1
GAIL+TD3,291,5781,92,27.059838041664097,0,1
GAIL+TD3,291,5781,93,6.201001276136252,0,1
GAIL+TD3,291,5781,94,2.653337590041782,0,1
GAIL+TD3,291,5781,95,1.298401978249887,0,1
GAIL+TD3,291,5781,96,47.72763442082529,0,1
GAIL+TD3,291,5781,97,3.1342947853834606,0,1
GAIL+TD3,291,5781,98,2.778721596242585,0,1
GAIL+TD3,291,5783,5,5.166666666666667,0,1
GAIL+TD3,291,5783,6,5.388689494616354,0,1
GAIL+TD3,291,5783,7,8.765934496960188,0,1
GAIL+TD3,291,5783,8,7.740055688146382,0,1
GAIL+TD3,291,5783,9,4.869940918773361,0,1
